counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/first_language,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/gender,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,547.6151,548.5043,s,0,0.2155,,0.2155,0,548.5052,549.0044,549.008,549.0094,-0.520370356,-0.061111111,0,0,0,,0,186,186,76,1,77,FEM,AGR,150,0,novia,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,549.0109,551.2032,l,1,1.514,,1.514,1,551.2058,551.7085,551.7086,551.7089,-0.520370356,-0.061111111,0,0,0,,0,187,187,294,1,295,MAS,AGR,150,0,barco,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,551.7109,554.3534,,0,,,1.514,-1,554.3568,554.8594,554.8595,554.8602,-0.520370356,-0.061111111,0,0,0,,0,188,188,324,1,325,MAS,AGR,150,0,polvo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,554.8633,556.6272,l,0,1.0849,,1.0849,0,556.6298,557.1199,557.1204,557.1214,-0.520370356,-0.07129631,0,0,0,,0,189,189,465,1,466,FEM,DIS,150,1,hiena,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,557.1247,559.7707,,0,,,1.0849,-1,559.7747,560.2745,560.2745,560.275,-0.529629601,-0.055555556,0,0,0,,0,190,190,31,1,32,FEM,DIS,150,0,sopa,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,560.2774,562.5069,l,1,1.564,,1.564,1,562.5093,563.0041,563.0095,563.0132,-0.526851824,-0.060185199,0,0,0,,0,191,191,4,1,5,FEM,AGR,150,0,idea,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,563.0182,565.6686,,0,,,1.564,-1,565.6711,566.1682,566.1685,566.1689,-0.536111111,-0.050925954,0,0,0,,0,192,192,382,1,383,MAS,AGR,150,0,pastel,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,566.1713,567.7679,l,1,0.9151,,0.9151,1,567.7707,568.2742,568.2743,568.2746,-0.536111111,-0.050925954,0,0,0,,0,193,193,112,1,113,FEM,AGR,150,0,ducha,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,568.2774,570.9224,,0,,,0.9151,-1,570.9253,571.4195,571.4199,571.4208,-0.541666667,-0.036111111,0,0,0,,0,194,194,161,1,162,FEM,DIS,150,0,pierna,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,571.4247,574.0681,,0,,,0.9151,-1,574.0683,574.5691,574.5694,574.5702,-0.55370369,-0.024074088,0,0,0,,0,195,195,173,1,174,FEM,DIS,150,0,lluvia,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,574.5731,576.1689,l,1,0.9214,,0.9214,1,576.173,576.6751,576.6754,576.6767,-0.55370369,-0.024074088,0,0,0,,0,196,196,196,1,197,FEM,AGR,150,0,poesía,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,576.6815,578.9748,l,1,1.6333,,1.6333,1,578.975,579.4685,579.4732,579.4752,-0.561111111,-0.008333333,0,0,0,,0,197,197,293,1,294,MAS,DIS,150,0,grupo,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,579.4768,582.1231,,0,,,1.6333,-1,582.1244,582.6228,582.6228,582.6229,-0.556481467,0.001851824,0,0,0,,0,198,198,41,1,42,FEM,DIS,150,0,risa,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,582.6243,583.8336,s,0,0.5344,,0.5344,0,583.8362,584.3344,584.3349,584.3356,-0.564814801,-0.001851866,0,0,0,,0,199,199,347,1,348,MAS,DIS,150,0,nombre,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,584.3382,585.7398,s,1,0.7171,,0.7171,1,585.7409,586.2335,586.2338,586.2342,-0.569444444,0.009259245,0,0,0,,0,200,200,523,1,524,MAS,DIS,150,1,mono,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,586.2365,588.8846,,0,,,0.7171,-1,588.8873,589.3843,589.3845,589.3854,-0.579629623,0.021296268,0,0,0,,0,201,201,170,1,171,FEM,AGR,150,0,teoría,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,589.3886,590.5711,l,1,0.4978,,0.4978,1,590.5736,591.0734,591.0781,591.0802,-0.574074067,0.021296268,0,0,0,,0,202,202,13,1,14,FEM,DIS,150,0,pena,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,591.0838,593.739,,0,,,0.4978,-1,593.7413,594.2343,594.2349,594.236,-0.587037023,0.035185157,0,0,0,,0,203,203,28,1,29,FEM,AGR,150,0,bola,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,594.2384,596.1863,l,1,1.2724,,1.2724,1,596.1873,596.6853,596.6856,596.6861,-0.592592578,0.035185157,0,0,0,,0,204,204,407,1,408,MAS,DIS,150,0,veneno,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,596.6891,598.191,l,0,0.8182,,0.8182,0,598.1934,598.6832,598.6835,598.6842,-0.586111111,0.025,0,0,0,,0,205,205,547,1,548,MAS,DIS,150,1,narval,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,598.6866,600.9907,l,1,1.6322,,1.6322,1,600.993,601.4832,601.4836,601.4846,-0.585185178,0.013888889,0,0,0,,0,206,206,412,1,413,MAS,AGR,150,0,cuadro,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,601.4892,604.1332,,0,,,1.6322,-1,604.1363,604.6371,604.6372,604.6373,-0.585185178,0.013888889,0,0,0,,0,207,207,54,1,55,FEM,AGR,150,0,seda,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,604.6384,607.2839,,0,,,1.6322,-1,607.2845,607.7827,607.7867,607.788,-0.585185178,0.013888889,0,0,0,,0,208,208,42,1,43,FEM,AGR,150,0,hoja,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,607.7897,610.4329,,0,,,1.6322,-1,610.4333,610.9215,610.9215,610.9217,-0.585185178,0.013888889,0,0,0,,0,209,209,250,1,251,MAS,AGR,150,0,giro,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,610.9229,613.5649,,0,,,1.6322,-1,613.565,614.0662,614.0664,614.0669,-0.585185178,0.013888889,0,0,0,,0,210,210,5,1,6,FEM,DIS,150,0,mamá,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,614.0719,616.0547,l,0,1.3059,,1.3059,0,616.0584,616.549,616.5494,616.5502,-0.585185178,0.013888889,0,0,0,,0,211,211,461,1,462,FEM,DIS,150,1,cebra,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,616.553,617.2905,l,1,0.0786,,0.0786,1,617.2934,617.7825,617.7828,617.7837,-0.577777778,0.017592578,0,0,0,,0,212,212,358,1,359,MAS,AGR,150,0,estado,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,617.7876,619.0673,l,1,0.6009,,0.6009,1,619.0677,619.5658,619.5662,619.5672,-0.577777778,0.017592578,0,0,0,,0,213,213,199,1,200,FEM,DIS,150,0,fianza,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,619.5706,621.5339,s,1,1.2909,,1.2909,1,621.5343,622.0321,622.0374,622.0402,-0.577777778,0.017592578,0,0,0,,0,214,214,444,1,445,FEM,AGR,150,1,jirafa,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,622.044,623.3872,s,1,0.679,,0.679,1,623.3873,623.8844,623.8847,623.8857,-0.592592578,0.022222222,0,0,0,,0,215,215,545,1,546,MAS,DIS,150,1,conejo,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,623.8895,625.2341,l,1,0.6714,,0.6714,1,625.2357,625.7316,625.7321,625.7327,-0.592592578,0.022222222,0,0,0,,0,216,216,97,1,98,FEM,DIS,150,0,playa,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,625.7371,626.7198,l,1,0.3139,,0.3139,1,626.72,627.2134,627.2134,627.2137,-0.596296289,0.025,0,0,0,,0,217,217,149,1,150,FEM,DIS,150,0,comida,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,627.2176,629.865,,0,,,0.3139,-1,629.8682,630.3652,630.3654,630.3659,-0.596296289,0.025,0,0,0,,0,218,218,85,1,86,FEM,DIS,150,0,prisa,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,630.3702,633.0154,,0,,,0.3139,-1,633.0157,633.5145,633.5195,633.5218,-0.606481467,0.023148134,0,0,0,,0,219,219,513,1,514,MAS,DIS,150,1,buitre,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,633.5247,636.1639,,0,,,0.3139,-1,636.164,636.663,636.663,636.6632,-0.62870369,0.034259245,0,0,0,,0,220,220,276,1,277,MAS,AGR,150,0,amigo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,636.6653,639.3139,,0,,,0.3139,-1,639.3141,639.8134,639.8135,639.8138,-0.62870369,0.034259245,0,0,0,,0,221,221,122,1,123,FEM,AGR,150,0,cueva,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,639.8178,642.4624,,0,,,0.3139,-1,642.4624,642.9625,642.9626,642.9628,-0.627777778,0.034259245,0,0,0,,0,222,222,247,1,248,MAS,DIS,150,0,cabo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,642.9666,643.6956,l,0,0.0535,,0.0535,0,643.6979,644.1965,644.1967,644.1971,-0.62870369,0.023148134,0,0,0,,0,223,223,471,1,472,FEM,DIS,150,1,mosca,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,644.2012,646.8465,,0,,,0.0535,-1,646.8489,647.3463,647.3464,647.3468,-0.62870369,0.023148134,0,0,0,,0,224,224,144,1,145,FEM,AGR,150,0,ciudad,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,647.3508,649.9962,,0,,,0.0535,-1,649.9965,650.4962,650.4998,650.5014,-0.630555556,0.013888889,0,0,0,,0,225,225,272,1,273,MAS,AGR,150,0,nudo,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,650.5033,651.2297,l,1,0.0516,,0.0516,1,651.2322,651.7309,651.731,651.7318,-0.620370356,0.017592578,0,0,0,,0,226,226,308,1,309,MAS,AGR,150,0,valor,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,651.7373,653.4165,s,0,1.0117,,1.0117,0,653.4182,653.9134,653.9136,653.9145,-0.613888889,0.019444444,0,0,0,,0,227,227,164,1,165,FEM,AGR,150,0,mirada,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,653.9193,656.5624,,0,,,1.0117,-1,656.5651,657.0629,657.0631,657.0634,-0.622222222,0.037037023,0,0,0,,0,228,228,24,1,25,FEM,AGR,150,0,piel,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,657.068,658.8456,s,1,1.0988,,1.0988,1,658.8481,659.3459,659.3461,659.3466,-0.625,0.037037023,0,0,0,,0,229,229,516,1,517,MAS,AGR,150,1,búho,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,659.3509,661.9961,,0,,,1.0988,-1,661.9998,662.4954,662.4998,662.5014,-0.65,0.038888889,0,0,0,,0,230,230,281,1,282,MAS,DIS,150,0,juego,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,662.5037,665.1452,,0,,,1.0988,-1,665.1454,665.6457,665.646,665.6464,-0.651851845,0.059259245,0,0,0,,0,231,231,504,1,505,MAS,AGR,150,1,cisne,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,665.6506,666.8626,l,0,0.5397,,0.5397,0,666.8663,667.3624,667.3625,667.3633,-0.645370356,0.059259245,0,0,0,,0,232,232,554,1,555,MAS,AGR,150,1,gallo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,667.3682,670.0125,,0,,,0.5397,-1,670.017,670.5123,670.5124,670.5131,-0.645370356,0.059259245,0,0,0,,0,233,233,334,1,335,MAS,AGR,150,0,bolso,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,670.5184,671.5269,l,1,0.3408,,0.3408,1,671.5284,672.0284,672.0286,672.0288,-0.645370356,0.059259245,0,0,0,,0,234,234,198,1,199,FEM,AGR,150,0,jugada,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,672.0331,674.6768,,0,,,0.3408,-1,674.6787,675.1767,675.1767,675.1768,-0.645370356,0.059259245,0,0,0,,0,235,235,50,1,51,FEM,AGR,150,0,jefa,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,675.1798,677.8275,,0,,,0.3408,-1,677.8277,678.3265,678.3294,678.3308,-0.645370356,0.06851849,0,0,0,,0,236,236,235,1,236,MAS,DIS,150,0,rayo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,678.3316,679.8436,l,1,0.835,,0.835,1,679.8456,680.3445,680.3446,680.3448,-0.625,0.063888889,0,0,0,,0,237,237,246,1,247,MAS,AGR,150,0,maíz,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,680.3485,682.9939,,0,,,0.835,-1,682.9971,683.4958,683.4962,683.4972,-0.622222222,0.060185157,0,0,0,,0,238,238,261,1,262,MAS,DIS,150,0,bate,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,683.5002,684.9296,l,1,0.7579,,0.7579,1,684.9337,685.4276,685.4277,685.4284,-0.627777778,0.075,0,0,0,,0,239,239,314,1,315,MAS,AGR,150,0,norte,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,685.4326,686.1929,l,1,0.0838,,0.0838,1,686.193,686.6944,686.6944,686.6948,-0.627777778,0.075,0,0,0,,0,240,240,216,1,217,MAS,AGR,150,0,pelo,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,686.6989,689.3435,,0,,,0.0838,-1,689.3463,689.8434,689.8479,689.8497,-0.638888889,0.087037023,0,0,0,,0,241,241,156,1,157,FEM,AGR,150,0,escena,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,689.8515,692.4942,,0,,,0.0838,-1,692.4944,692.9948,692.9949,692.9956,-0.621296289,0.1,0,0,0,,0,242,242,288,1,289,MAS,AGR,150,0,cielo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,693.0015,695.6439,,0,,,0.0838,-1,695.6442,696.1441,696.1443,696.1447,-0.621296289,0.1,0,0,0,,0,243,243,137,1,138,FEM,DIS,150,0,lucha,el,5,,,,,
