counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,463.9167,464.8949,s,1,0.2965,,0.2965,1,464.8951,465.3945,465.3947,465.395,0.117592621,-0.366666667,0,0,0,,0,231,231,118,1,119,FEM,DIS,150,0,caída,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,465.3969,466.3617,s,1,0.2824,,0.2824,1,466.3619,466.8616,466.8617,466.862,0.117592621,-0.366666667,0,0,0,,0,232,232,51,1,52,FEM,AGR,150,0,gota,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,466.8636,467.8442,s,1,0.3015,,0.3015,1,467.8443,468.3439,468.3439,468.3442,0.117592621,-0.366666667,0,0,0,,0,233,233,350,1,351,MAS,DIS,150,0,cuerpo,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,468.3464,469.4102,l,1,0.3926,,0.3926,1,469.4103,469.9105,469.9105,469.9107,0.117592621,-0.366666667,0,0,0,,0,234,234,517,1,518,MAS,AGR,150,1,koala,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,469.9122,470.8604,s,1,0.2659,,0.2659,1,470.8608,471.3599,471.36,471.3603,0.117592621,-0.366666667,0,0,0,,0,235,235,57,1,58,FEM,AGR,150,0,loca,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,471.3622,472.543,s,1,0.5041,,0.5041,1,472.5432,473.0428,473.0445,473.0464,0.117592621,-0.366666667,0,0,0,,0,236,236,389,1,390,MAS,AGR,150,0,examen,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,473.048,474.1435,s,1,0.4212,,0.4212,1,474.1436,474.6426,474.6427,474.6429,0.117592621,-0.366666667,0,0,0,,0,237,237,345,1,346,MAS,AGR,150,0,hombre,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,474.6446,475.7923,s,1,0.4724,,0.4724,1,475.7924,476.2921,476.2922,476.2924,0.117592621,-0.366666667,0,0,0,,0,238,238,177,1,178,FEM,AGR,150,0,bebida,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,476.2943,477.4089,s,1,0.4295,,0.4295,1,477.4091,477.9083,477.9083,477.9085,0.117592621,-0.366666667,0,0,0,,0,239,239,361,1,362,MAS,AGR,150,0,crimen,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,477.9098,478.9419,s,1,0.359,,0.359,1,478.942,479.4418,479.4418,479.442,0.117592621,-0.366666667,0,0,0,,0,240,240,117,1,118,FEM,AGR,150,0,aldea,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,479.4443,480.4413,s,1,0.3237,,0.3237,1,480.4415,480.941,480.9443,480.9465,0.117592621,-0.366666667,0,0,0,,0,241,241,315,1,316,MAS,AGR,150,0,reloj,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,480.9486,482.0747,l,1,0.4561,,0.4561,1,482.0749,482.5743,482.5743,482.5745,0.117592621,-0.366666667,0,0,0,,0,242,242,468,1,469,FEM,DIS,150,1,yegua,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,482.5766,483.6241,s,1,0.3746,,0.3746,1,483.6243,484.1238,484.1238,484.124,0.117592621,-0.366666667,0,0,0,,0,243,243,285,1,286,MAS,AGR,150,0,punto,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,484.1264,485.1237,s,1,0.3174,,0.3174,1,485.1238,485.6234,485.6234,485.6235,0.117592621,-0.366666667,0,0,0,,0,244,244,265,1,266,MAS,AGR,150,0,velo,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,485.625,486.6568,l,1,0.3573,,0.3573,1,486.6569,487.1565,487.1566,487.1568,0.117592621,-0.366666667,0,0,0,,0,245,245,449,1,450,FEM,AGR,150,1,víbora,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,487.1584,488.2898,s,1,0.4555,,0.4555,1,488.2902,488.7895,488.7895,488.7898,0.117592621,-0.366666667,0,0,0,,0,246,246,391,1,392,MAS,AGR,150,0,tesoro,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,488.7912,489.8231,s,1,0.3514,,0.3514,1,489.8234,490.3227,490.3247,490.3262,0.117592621,-0.366666667,0,0,0,,0,247,247,341,1,342,MAS,AGR,150,0,botón,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,490.3274,491.4225,l,1,0.4225,,0.4225,1,491.4228,491.9255,491.9257,491.9258,0.117592621,-0.366666667,0,0,0,,0,248,248,428,1,429,FEM,DIS,150,1,cobra,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,491.9272,493.1218,s,1,0.5175,,0.5175,1,493.1219,493.6127,493.6128,493.6131,0.117592621,-0.366666667,0,0,0,,0,249,249,407,1,408,MAS,AGR,150,0,veneno,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,493.6147,494.8053,s,1,0.5176,,0.5176,1,494.8054,495.3048,495.3055,495.3057,0.117592621,-0.366666667,0,0,0,,0,250,250,55,1,56,FEM,AGR,150,0,nube,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,495.3073,496.6393,s,1,0.6542,,0.6542,1,496.6395,497.138,497.1382,497.1384,0.117592621,-0.366666667,0,0,0,,0,251,251,145,1,146,FEM,AGR,150,0,señora,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,497.1406,498.1541,s,1,0.3333,,0.3333,1,498.1543,498.6541,498.6557,498.6572,0.117592621,-0.366666667,0,0,0,,0,252,252,287,1,288,MAS,AGR,150,0,fuego,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,498.6587,499.721,s,1,0.3855,,0.3855,1,499.721,500.2204,500.2205,500.2207,0.117592621,-0.366666667,0,0,0,,0,253,253,260,1,261,MAS,DIS,150,0,clan,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,500.223,501.2702,s,1,0.3693,,0.3693,1,501.2704,501.7702,501.7703,501.7706,0.117592621,-0.366666667,0,0,0,,0,254,254,93,1,94,FEM,AGR,150,0,silla,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,501.7724,502.7368,s,1,0.2842,,0.2842,1,502.7369,503.2363,503.2363,503.2364,0.117592621,-0.366666667,0,0,0,,0,255,255,220,1,221,MAS,DIS,150,0,frío,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,503.2377,504.3862,s,1,0.4683,,0.4683,1,504.3863,504.8926,504.8927,504.8928,0.117592621,-0.366666667,0,0,0,,0,256,256,121,1,122,FEM,AGR,150,0,barra,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,504.8956,506.0292,l,1,0.4606,,0.4606,1,506.0296,506.5314,506.5316,506.5317,0.117592621,-0.366666667,0,0,0,,0,257,257,443,1,444,FEM,AGR,150,1,nutria,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,506.5333,507.8855,s,1,0.6741,,0.6741,1,507.8858,508.3856,508.388,508.3893,0.117592621,-0.366666667,0,0,0,,0,258,258,204,1,205,FEM,DIS,150,0,patada,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,508.3906,509.7517,l,1,0.6932,,0.6932,1,509.7518,510.2517,510.2519,510.2523,0.117592621,-0.366666667,0,0,0,,0,259,259,465,1,466,FEM,AGR,150,1,hiena,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,510.2548,511.2847,s,1,0.349,,0.349,1,511.2847,511.7851,511.7853,511.7855,0.117592621,-0.366666667,0,0,0,,0,260,260,182,1,183,FEM,DIS,150,0,maleta,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,511.7874,512.7011,s,1,0.2337,,0.2337,1,512.7012,513.2012,513.2013,513.2015,0.117592621,-0.366666667,0,0,0,,0,261,261,231,1,232,MAS,AGR,150,0,vaso,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,513.203,514.2847,l,1,0.406,,0.406,1,514.2849,514.7841,514.7842,514.7844,0.117592621,-0.366666667,0,0,0,,0,262,262,552,1,553,MAS,DIS,150,1,koala,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,514.7864,515.9514,l,1,0.4922,,0.4922,1,515.9514,516.4503,516.4503,516.4507,0.117592621,-0.366666667,0,0,0,,0,263,263,430,1,431,FEM,DIS,150,1,hiena,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,516.453,517.4334,s,1,0.3082,,0.3082,1,517.4336,517.9253,517.9273,517.9286,0.117592621,-0.366666667,0,0,0,,0,264,264,300,1,301,MAS,DIS,150,0,suelo,la,5,,,,,
