counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,817.082,818.0555,s,1,0.302,,0.302,1,818.0558,818.5546,818.5547,818.5551,-0.084635417,-0.403645833,0,0,0,,0,437,437,354,1,355,MAS,AGR,150,0,marido,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,818.559,819.6207,l,1,0.3856,,0.3856,1,819.6208,820.1123,820.1127,820.1134,-0.084635417,-0.403645833,0,0,0,,0,438,438,437,1,438,FEM,DIS,150,1,paloma,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,820.1173,821.1126,s,1,0.3186,,0.3186,1,821.1128,821.6113,821.6114,821.6117,-0.084635417,-0.403645833,0,0,0,,0,439,439,18,1,19,FEM,AGR,150,0,sala,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,821.6153,822.9532,l,1,0.6696,,0.6696,1,822.9534,823.4537,823.4541,823.4546,-0.084635417,-0.403645833,0,0,0,,0,440,440,519,1,520,MAS,DIS,150,1,gallo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,823.4589,824.5209,l,1,0.3879,,0.3879,1,824.5211,825.0208,825.0209,825.0212,-0.084635417,-0.403645833,0,0,0,,0,441,441,492,1,493,MAS,AGR,150,1,pato,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,825.026,825.9879,l,1,0.2871,,0.2871,1,825.9881,826.4875,826.4929,826.4952,-0.084635417,-0.403645833,0,0,0,,0,442,442,417,1,418,FEM,DIS,150,1,foca,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,826.4981,827.4216,l,0,0.2542,,0.2542,0,827.4253,827.92,827.9202,827.9206,-0.084635417,-0.403645833,0,0,0,,0,443,443,8,1,9,FEM,AGR,150,0,cama,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,827.9257,829.1206,s,1,0.5238,,0.5238,1,829.1251,829.6207,829.6207,829.6212,-0.084635417,-0.403645833,0,0,0,,0,444,444,325,1,326,MAS,DIS,150,0,video,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,829.6262,830.6934,s,1,0.3961,,0.3961,1,830.6936,831.1873,831.1899,831.1908,-0.084635417,-0.403645833,0,0,0,,0,445,445,224,1,225,MAS,AGR,150,0,dios,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,831.1938,832.3435,s,1,0.473,,0.473,1,832.3437,832.8376,832.8379,832.8382,-0.084635417,-0.403645833,0,0,0,,0,446,446,103,1,104,FEM,DIS,150,0,costa,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,832.8426,833.8081,s,1,0.2888,,0.2888,1,833.8083,834.3071,834.3104,834.3132,-0.084635417,-0.403645833,0,0,0,,0,447,447,306,1,307,MAS,AGR,150,0,huevo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,834.3159,835.3277,s,1,0.3455,,0.3455,1,835.3282,835.8239,835.8241,835.8244,-0.084635417,-0.403645833,0,0,0,,0,448,448,86,1,87,FEM,AGR,150,0,llave,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,835.8271,836.9112,l,1,0.4123,,0.4123,1,836.9114,837.4058,837.406,837.4063,-0.084635417,-0.403645833,0,0,0,,0,449,449,429,1,430,FEM,DIS,150,1,cabra,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,837.4097,838.4892,s,1,0.4031,,0.4031,1,838.4895,838.9896,838.9898,838.9903,-0.084635417,-0.403645833,0,0,0,,0,450,450,378,1,379,MAS,AGR,150,0,sonido,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,838.9941,840.0561,s,1,0.3861,,0.3861,1,840.0564,840.5559,840.5562,840.5567,-0.084635417,-0.403645833,0,0,0,,0,451,451,223,1,224,MAS,DIS,150,0,dedo,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,840.5597,841.5734,s,1,0.3366,,0.3366,1,841.5737,842.0736,842.0738,842.0741,-0.084635417,-0.403645833,0,0,0,,0,452,452,315,1,316,MAS,DIS,150,0,reloj,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,842.0765,843.1228,s,1,0.3698,,0.3698,1,843.1231,843.6228,843.6269,843.6293,-0.084635417,-0.403645833,0,0,0,,0,453,453,70,1,71,FEM,AGR,150,0,gente,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,843.6324,844.6417,s,1,0.3386,,0.3386,1,844.6421,845.1389,845.139,845.1394,-0.084635417,-0.403645833,0,0,0,,0,454,454,273,1,274,MAS,DIS,150,0,mozo,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,845.1435,846.3577,l,1,0.5382,,0.5382,1,846.358,846.8566,846.8568,846.8573,-0.084635417,-0.403645833,0,0,0,,0,455,455,450,1,451,FEM,AGR,150,1,burra,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,846.8601,848.0556,s,1,0.5197,,0.5197,1,848.056,848.5566,848.5569,848.5576,-0.084635417,-0.403645833,0,0,0,,0,456,456,52,1,53,FEM,AGR,150,0,rosa,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,848.56,849.5726,s,1,0.3349,,0.3349,1,849.5733,850.0731,850.0732,850.0735,-0.084635417,-0.403645833,0,0,0,,0,457,457,170,1,171,FEM,AGR,150,0,teoría,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,850.0773,851.0412,s,1,0.2893,,0.2893,1,851.0418,851.5385,851.5431,851.5452,-0.084635417,-0.403645833,0,0,0,,0,458,458,376,1,377,MAS,AGR,150,0,riesgo,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,851.5478,852.5214,s,1,0.3036,,0.3036,1,852.5235,853.0289,853.0291,853.0296,-0.084635417,-0.403645833,0,0,0,,0,459,459,46,1,47,FEM,AGR,150,0,fuga,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,853.0339,854.0818,s,1,0.3777,,0.3777,1,854.0821,854.5745,854.5745,854.575,-0.084635417,-0.403645833,0,0,0,,0,460,460,167,1,168,FEM,DIS,150,0,oferta,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,854.5784,855.6667,l,1,0.4281,,0.4281,1,855.6669,856.1559,856.156,856.1564,-0.084635417,-0.403645833,0,0,0,,0,461,461,501,1,502,MAS,DIS,150,1,tigre,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,856.1599,857.3255,s,1,0.4898,,0.4898,1,857.3259,857.8242,857.8244,857.8246,-0.084635417,-0.403645833,0,0,0,,0,462,462,288,1,289,MAS,AGR,150,0,cielo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,857.8274,858.8278,s,1,0.3283,,0.3283,1,858.8281,859.3236,859.3238,859.3241,-0.084635417,-0.403645833,0,0,0,,0,463,463,297,1,298,MAS,DIS,150,0,honor,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,859.3275,860.3624,s,1,0.3637,,0.3637,1,860.3627,860.8597,860.8634,860.8655,-0.084635417,-0.403645833,0,0,0,,0,464,464,210,1,211,MAS,AGR,150,0,niño,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,860.868,861.8255,s,1,0.2862,,0.2862,1,861.8258,862.3249,862.325,862.3253,-0.084635417,-0.403645833,0,0,0,,0,465,465,144,1,145,FEM,AGR,150,0,ciudad,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,862.3277,863.2924,s,1,0.2868,,0.2868,1,863.2925,863.7897,863.7902,863.7906,-0.084635417,-0.403645833,0,0,0,,0,466,466,156,1,157,FEM,AGR,150,0,escena,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,863.794,864.6782,s,1,0.2136,,0.2136,1,864.6784,865.1714,865.1716,865.172,-0.084635417,-0.403645833,0,0,0,,0,467,467,28,1,29,FEM,AGR,150,0,bola,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,865.1771,866.0577,s,1,0.2042,,0.2042,1,866.0579,866.5554,866.5554,866.5558,-0.084635417,-0.403645833,0,0,0,,0,468,468,265,1,266,MAS,DIS,150,0,velo,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,866.5597,867.6606,s,1,0.4241,,0.4241,1,867.6608,868.1552,868.1605,868.163,-0.084635417,-0.403645833,0,0,0,,0,469,469,33,1,34,FEM,DIS,150,0,miel,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,868.1652,869.1389,s,1,0.3036,,0.3036,1,869.139,869.6384,869.6386,869.6393,-0.084635417,-0.403645833,0,0,0,,0,470,470,81,1,82,FEM,DIS,150,0,señal,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,869.6445,870.5926,s,1,0.271,,0.271,1,870.5931,871.0884,871.0886,871.089,-0.084635417,-0.403645833,0,0,0,,0,471,471,373,1,374,MAS,DIS,150,0,puente,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,871.0955,872.1219,s,1,0.3539,,0.3539,1,872.1222,872.6218,872.6219,872.6226,-0.084635417,-0.403645833,0,0,0,,0,472,472,368,1,369,MAS,AGR,150,0,estilo,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,872.6276,873.7782,l,1,0.4793,,0.4793,1,873.7784,874.2726,874.2727,874.2737,-0.084635417,-0.403645833,0,0,0,,0,473,473,499,1,500,MAS,DIS,150,1,pollo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,874.2777,875.305,s,1,0.3565,,0.3565,1,875.3052,875.8061,875.8061,875.8066,-0.084635417,-0.403645833,0,0,0,,0,474,474,304,1,305,MAS,AGR,150,0,hueso,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,875.8109,876.857,s,1,0.3682,,0.3682,1,876.8572,877.3574,877.3633,877.3663,-0.084635417,-0.403645833,0,0,0,,0,475,475,87,1,88,FEM,DIS,150,0,lista,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,877.3696,878.3299,s,1,0.2975,,0.2975,1,878.3301,878.823,878.8231,878.8233,-0.084635417,-0.403645833,0,0,0,,0,476,476,208,1,209,MAS,AGR,150,0,tipo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,878.8277,879.843,s,1,0.3368,,0.3368,1,879.8435,880.3387,880.3388,880.3396,-0.084635417,-0.403645833,0,0,0,,0,477,477,332,1,333,MAS,AGR,150,0,salón,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,880.3442,881.3849,s,1,0.3657,,0.3657,1,881.3852,881.8806,881.8808,881.8813,-0.084635417,-0.403645833,0,0,0,,0,478,478,137,1,138,FEM,DIS,150,0,lucha,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,881.8848,882.9159,l,1,0.3532,,0.3532,1,882.9161,883.4128,883.4128,883.4141,-0.084635417,-0.403645833,0,0,0,,0,479,479,500,1,501,MAS,AGR,150,1,piojo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,883.4176,884.4326,s,1,0.3366,,0.3366,1,884.4328,884.9306,884.9352,884.9391,-0.084635417,-0.403645833,0,0,0,,0,480,480,20,1,21,FEM,AGR,150,0,luna,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,884.9432,885.9752,s,1,0.3533,,0.3533,1,885.9755,886.4745,886.4747,886.475,-0.084635417,-0.403645833,0,0,0,,0,481,481,195,1,196,FEM,DIS,150,0,rutina,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,886.4777,887.491,s,1,0.3375,,0.3375,1,887.4913,887.9906,887.9908,887.9911,-0.084635417,-0.403645833,0,0,0,,0,482,482,17,1,18,FEM,DIS,150,0,boda,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,887.9949,889.0247,s,1,0.3541,,0.3541,1,889.025,889.5237,889.5239,889.5242,-0.084635417,-0.403645833,0,0,0,,0,483,483,43,1,44,FEM,DIS,150,0,masa,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,889.5333,890.6292,l,1,0.4301,,0.4301,1,890.6295,891.1239,891.124,891.1247,-0.084635417,-0.403645833,0,0,0,,0,484,484,494,1,495,MAS,AGR,150,1,topo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,891.128,892.1909,l,1,0.3863,,0.3863,1,892.1912,892.6917,892.6919,892.6925,-0.084635417,-0.403645833,0,0,0,,0,485,485,427,1,428,FEM,DIS,150,1,ostra,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,892.695,893.7241,s,1,0.3523,,0.3523,1,893.7245,894.2248,894.2281,894.2306,-0.084635417,-0.403645833,0,0,0,,0,486,486,113,1,114,FEM,DIS,150,0,salsa,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,894.2331,895.3085,s,1,0.4035,,0.4035,1,895.3087,895.808,895.8082,895.8085,-0.084635417,-0.403645833,0,0,0,,0,487,487,290,1,291,MAS,AGR,150,0,error,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,895.8117,896.8076,s,1,0.3199,,0.3199,1,896.8079,897.3079,897.3081,897.3085,-0.084635417,-0.403645833,0,0,0,,0,488,488,359,1,360,MAS,DIS,150,0,ataque,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,897.3117,898.2986,s,0,0.314,,0.314,0,898.3008,898.7896,898.7897,898.7905,-0.084635417,-0.403645833,0,0,0,,0,489,489,430,1,431,FEM,AGR,150,1,hiena,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,898.7955,899.8465,s,1,0.3802,,0.3802,1,899.8483,900.347,900.3472,900.3476,-0.084635417,-0.403645833,0,0,0,,0,490,490,410,1,411,MAS,AGR,150,0,hombro,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,900.3515,901.5194,s,1,0.4879,,0.4879,1,901.52,902.0139,902.0141,902.0146,-0.084635417,-0.403645833,0,0,0,,0,491,491,134,1,135,FEM,AGR,150,0,tabla,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,902.019,903.0998,l,1,0.4109,,0.4109,1,903.1003,903.5973,903.601,903.6034,-0.084635417,-0.403645833,0,0,0,,0,492,492,516,1,517,MAS,AGR,150,1,búho,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,903.6073,904.6277,l,1,0.3557,,0.3557,1,904.6279,905.1244,905.1246,905.1254,-0.084635417,-0.403645833,0,0,0,,0,493,493,428,1,429,FEM,AGR,150,1,cobra,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,905.1289,906.1972,l,1,0.3971,,0.3971,1,906.1974,906.6928,906.6929,906.6932,-0.084635417,-0.403645833,0,0,0,,0,494,494,497,1,498,MAS,DIS,150,1,perro,la,5,,,
