counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,326.615,327.9275,s,1,0.6425,1,327.9277,328.4267,0.6425,,328.4268,328.4271,-0.36328125,-0.376302083,0,0,0,,0,46,46,73,1,74,FEM,DIS,150,0,chica,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,328.4297,329.7749,s,1,0.6703,1,329.7751,330.2748,0.6703,,330.2788,330.2806,-0.36328125,-0.376302083,0,0,0,,0,47,47,210,1,211,MAS,AGR,150,0,niño,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,330.2823,331.5898,s,1,0.6408,1,331.5902,332.0891,0.6408,,332.0893,332.0897,-0.36328125,-0.376302083,0,0,0,,0,48,48,252,1,253,MAS,AGR,150,0,test,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,332.0922,333.3876,l,0,0.6174,0,333.39,333.8872,0.6174,,333.8873,333.8876,-0.36328125,-0.376302083,0,0,0,,0,49,49,407,1,408,MAS,DIS,150,0,veneno,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,333.8903,335.2524,l,0,0.6917,0,335.2527,335.7516,0.6917,,335.7517,335.7521,-0.36328125,-0.376302083,0,0,0,,0,50,50,193,1,194,FEM,DIS,150,0,colina,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,335.7544,337.1333,l,1,0.7014,1,337.1351,337.633,0.7014,,337.6331,337.6333,-0.36328125,-0.376302083,0,0,0,,0,51,51,440,1,441,FEM,AGR,150,1,grulla,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,337.6365,339.0147,s,1,0.7073,1,339.0149,339.5139,0.7073,,339.5174,339.5195,-0.36328125,-0.376302083,0,0,0,,0,52,52,140,1,141,FEM,AGR,150,0,maldad,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,339.5213,340.6796,s,1,0.4931,1,340.6798,341.1787,0.4931,,341.1788,341.1792,-0.36328125,-0.376302083,0,0,0,,0,53,53,138,1,139,FEM,AGR,150,0,verdad,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,341.1816,342.4104,l,0,0.5369,0,342.4127,342.9101,0.5369,,342.9103,342.9105,-0.36328125,-0.376302083,0,0,0,,0,54,54,328,1,329,MAS,AGR,150,0,primo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,342.913,344.3102,l,0,0.728,0,344.3103,344.8078,0.728,,344.8079,344.8082,-0.36328125,-0.376302083,0,0,0,,0,55,55,269,1,270,MAS,DIS,150,0,lodo,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,344.8108,346.0399,s,1,0.5512,1,346.042,346.5392,0.5512,,346.5394,346.5398,-0.36328125,-0.376302083,0,0,0,,0,56,56,325,1,326,MAS,DIS,150,0,video,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,346.5422,347.721,l,0,0.5029,0,347.7236,348.2205,0.5029,,348.2206,348.2209,-0.36328125,-0.376302083,0,0,0,,0,57,57,270,1,271,MAS,AGR,150,0,faro,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,348.2237,349.2693,s,1,0.3744,1,349.2717,349.7688,0.3744,,349.7721,349.774,-0.36328125,-0.376302083,0,0,0,,0,58,58,319,1,320,MAS,DIS,150,0,humor,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,349.7757,350.9028,s,1,0.4615,1,350.903,351.4008,0.4615,,351.4011,351.4014,-0.36328125,-0.376302083,0,0,0,,0,59,59,310,1,311,MAS,AGR,150,0,vuelo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,351.4041,352.5822,s,1,0.5043,1,352.5824,353.0816,0.5043,,353.0818,353.0821,-0.36328125,-0.376302083,0,0,0,,0,60,60,295,1,296,MAS,DIS,150,0,avión,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,353.0847,354.6131,s,0,0.8504,0,354.6151,355.1125,0.8504,,355.1127,355.113,-0.36328125,-0.376302083,0,0,0,,0,61,61,514,1,515,MAS,AGR,150,1,chacal,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,355.1153,356.1614,s,0,0.3679,0,356.1616,356.661,0.3679,,356.6612,356.6615,-0.36328125,-0.376302083,0,0,0,,0,62,62,536,1,537,MAS,AGR,150,1,tigre,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,356.6648,357.9767,s,1,0.6427,1,357.9796,358.4755,0.6427,,358.4788,358.4804,-0.36328125,-0.376302083,0,0,0,,0,63,63,191,1,192,FEM,DIS,150,0,actriz,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,358.4822,359.6914,s,0,0.5434,0,359.6937,360.1901,0.5434,,360.1902,360.1906,-0.36328125,-0.376302083,0,0,0,,0,64,64,539,1,540,MAS,DIS,150,1,cisne,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,360.1934,361.6052,l,1,0.7343,1,361.6074,362.1042,0.7343,,362.1044,362.1048,-0.36328125,-0.376302083,0,0,0,,0,65,65,425,1,426,FEM,DIS,150,1,pulga,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,362.1076,363.595,s,0,0.8187,0,363.5976,364.0855,0.8187,,364.0856,364.086,-0.36328125,-0.376302083,0,0,0,,0,66,66,422,1,423,FEM,AGR,150,1,mula,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,364.0893,365.3676,s,1,0.6014,1,365.3695,365.8668,0.6014,,365.8669,365.8672,-0.36328125,-0.376302083,0,0,0,,0,67,67,82,1,83,FEM,AGR,150,0,línea,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,365.87,367.0659,s,1,0.5215,1,367.0662,367.5648,0.5215,,367.5651,367.5654,-0.36328125,-0.376302083,0,0,0,,0,68,68,160,1,161,FEM,AGR,150,0,pareja,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,367.568,368.9798,s,1,0.7341,1,368.9801,369.4795,0.7341,,369.4828,369.4844,-0.36328125,-0.376302083,0,0,0,,0,69,69,267,1,268,MAS,DIS,150,0,coco,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,369.4862,370.9775,l,0,0.8197,0,370.9794,371.4771,0.8197,,371.4773,371.4776,-0.36328125,-0.376302083,0,0,0,,0,70,70,253,1,254,MAS,DIS,150,0,cubo,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,371.4801,373.0753,s,1,0.9181,1,373.0777,373.5746,0.9181,,373.5748,373.5751,-0.36328125,-0.376302083,0,0,0,,0,71,71,367,1,368,MAS,DIS,150,0,anillo,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,373.5777,374.8237,s,1,0.5679,1,374.824,375.3224,0.5679,,375.3226,375.323,-0.36328125,-0.376302083,0,0,0,,0,72,72,200,1,201,FEM,AGR,150,0,huella,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,375.3254,376.6379,l,1,0.6403,1,376.6381,377.1373,0.6403,,377.1373,377.1377,-0.36328125,-0.376302083,0,0,0,,0,73,73,429,1,430,FEM,DIS,150,1,cabra,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,377.1404,378.4524,l,1,0.6361,1,378.4526,378.9519,0.6361,,378.952,378.9524,-0.36328125,-0.376302083,0,0,0,,0,74,74,520,1,521,MAS,AGR,150,1,ciervo,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,378.9556,380.0838,l,1,0.451,1,380.084,380.5832,0.451,,380.5853,380.5866,-0.36328125,-0.376302083,0,0,0,,0,75,75,508,1,509,MAS,AGR,150,1,pájaro,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,380.5878,381.7652,s,0,0.5012,0,381.7671,382.2645,0.5012,,382.2647,382.265,-0.36328125,-0.376302083,0,0,0,,0,76,76,518,1,519,MAS,AGR,150,1,castor,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,382.2676,383.4965,s,1,0.5538,1,383.4988,383.996,0.5538,,383.9961,383.9965,-0.36328125,-0.376302083,0,0,0,,0,77,77,371,1,372,MAS,DIS,150,0,motivo,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,383.999,385.1781,s,1,0.5007,1,385.1784,385.6777,0.5007,,385.6778,385.678,-0.36328125,-0.376302083,0,0,0,,0,78,78,278,1,279,MAS,AGR,150,0,chico,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,385.6806,386.9425,s,1,0.5872,1,386.943,387.4419,0.5872,,387.442,387.4424,-0.36328125,-0.376302083,0,0,0,,0,79,79,376,1,377,MAS,AGR,150,0,riesgo,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,387.4455,389.0403,s,0,0.9178,0,389.0423,389.5397,0.9178,,389.543,389.5447,-0.36328125,-0.376302083,0,0,0,,0,80,80,416,1,417,FEM,AGR,150,1,sepia,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,389.5464,390.8548,s,1,0.6409,1,390.8573,391.3543,0.6409,,391.3544,391.3547,-0.36328125,-0.376302083,0,0,0,,0,81,81,361,1,362,MAS,DIS,150,0,crimen,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,391.3575,392.486,s,1,0.4535,1,392.4863,392.9861,0.4535,,392.9863,392.987,-0.36328125,-0.376302083,0,0,0,,0,82,82,137,1,138,FEM,DIS,150,0,lucha,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,392.9893,394.1177,s,1,0.4571,1,394.118,394.617,0.4571,,394.6172,394.6175,-0.36328125,-0.376302083,0,0,0,,0,83,83,72,1,73,FEM,AGR,150,0,madre,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,394.62,395.7992,s,1,0.5017,1,395.7995,396.2983,0.5017,,396.2984,396.2987,-0.36328125,-0.376302083,0,0,0,,0,84,84,17,1,18,FEM,DIS,150,0,boda,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,396.3011,397.3139,s,0,0.3329,0,397.3158,397.8135,0.3329,,397.8136,397.8139,-0.36328125,-0.376302083,0,0,0,,0,85,85,512,1,513,MAS,AGR,150,1,narval,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,397.8164,399.012,s,1,0.5186,1,399.0147,399.5115,0.5186,,399.5148,399.5165,-0.36328125,-0.376302083,0,0,0,,0,86,86,309,1,310,MAS,DIS,150,0,color,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,399.5182,400.6435,s,1,0.4511,1,400.6437,401.143,0.4511,,401.1433,401.1436,-0.36328125,-0.376302083,0,0,0,,0,87,87,177,1,178,FEM,DIS,150,0,bebida,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,401.1464,402.0917,s,1,0.2682,1,402.0918,402.5911,0.2682,,402.5913,402.5916,-0.36328125,-0.376302083,0,0,0,,0,88,88,40,1,41,FEM,AGR,150,0,cruz,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,402.5941,403.5733,s,1,0.3021,1,403.5735,404.073,0.3021,,404.0732,404.0735,-0.36328125,-0.376302083,0,0,0,,0,89,89,389,1,390,MAS,DIS,150,0,examen,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,404.0763,405.1216,s,1,0.3678,1,405.1218,405.6209,0.3678,,405.6211,405.6214,-0.36328125,-0.376302083,0,0,0,,0,90,90,225,1,226,MAS,DIS,150,0,bote,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,405.6238,406.62,s,0,0.3242,0,406.6223,407.1253,0.3242,,407.1286,407.1308,-0.36328125,-0.376302083,0,0,0,,0,91,91,547,1,548,MAS,DIS,150,1,narval,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,407.1327,408.2512,s,1,0.4533,1,408.2531,408.7507,0.4533,,408.7508,408.7513,-0.36328125,-0.376302083,0,0,0,,0,92,92,158,1,159,FEM,AGR,150,0,salida,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,408.7538,409.7996,s,1,0.3684,1,409.7998,410.299,0.3684,,410.2991,410.2994,-0.36328125,-0.376302083,0,0,0,,0,93,93,350,1,351,MAS,AGR,150,0,cuerpo,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,410.3026,411.4143,s,0,0.4388,0,411.4167,411.9137,0.4388,,411.9139,411.9142,-0.36328125,-0.376302083,0,0,0,,0,94,94,516,1,517,MAS,AGR,150,1,búho,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,411.9168,413.0457,s,1,0.4592,1,413.0477,413.5451,0.4592,,413.5453,413.5457,-0.36328125,-0.376302083,0,0,0,,0,95,95,411,1,412,MAS,DIS,150,0,tanque,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,413.5483,414.7605,s,1,0.5418,1,414.7608,415.2598,0.5418,,415.2599,415.2602,-0.36328125,-0.376302083,0,0,0,,0,96,96,240,1,241,MAS,AGR,150,0,lujo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,415.2629,416.5084,l,1,0.5759,1,416.5087,417.0078,0.5759,,417.0108,417.0125,-0.36328125,-0.376302083,0,0,0,,0,97,97,455,1,456,FEM,DIS,150,1,rata,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,417.0142,418.1568,s,1,0.4764,1,418.1574,418.6559,0.4764,,418.656,418.6564,-0.36328125,-0.376302083,0,0,0,,0,98,98,57,1,58,FEM,DIS,150,0,loca,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,418.6588,419.6549,s,1,0.3182,1,419.6551,420.1542,0.3182,,420.1542,420.1545,-0.36328125,-0.376302083,0,0,0,,0,99,99,398,1,399,MAS,AGR,150,0,espejo,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,420.1572,421.3363,s,1,0.5034,1,421.3366,421.8355,0.5034,,421.8356,421.8359,-0.36328125,-0.376302083,0,0,0,,0,100,100,365,1,366,MAS,DIS,150,0,juicio,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,421.8385,423.0342,l,1,0.5235,1,423.0345,423.5337,0.5235,,423.5339,423.5343,-0.36328125,-0.376302083,0,0,0,,0,101,101,555,1,556,MAS,DIS,150,1,ciervo,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,423.5368,424.6992,s,1,0.4902,1,424.6994,425.1985,0.4902,,425.2017,425.2036,-0.36328125,-0.376302083,0,0,0,,0,102,102,106,1,107,FEM,AGR,150,0,pieza,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,425.2059,426.3636,s,1,0.485,1,426.3638,426.8633,0.485,,426.8633,426.8637,-0.36328125,-0.376302083,0,0,0,,0,103,103,164,1,165,FEM,AGR,150,0,mirada,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,426.8661,427.9997,s,1,0.4645,1,428,428.4945,0.4645,,428.4947,428.495,-0.36328125,-0.376302083,0,0,0,,0,104,104,103,1,104,FEM,DIS,150,0,costa,el,5,,,,
