counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,consent_prescreening.block_1/declare_consent,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,690.8129,692.0276,l,1,0.557,,0.557,1,692.0276,692.5276,692.5276,692.5276,0.819444444,-0.051851852,0,0,0,,0,340,340,348,1,349,MAS,DIS,150,0,camino,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,692.5281,693.6353,s,0,0.4521,,0.4521,0,693.6357,694.1317,694.1322,694.1326,0.819444444,-0.051851852,0,0,0,,0,341,341,133,1,134,FEM,AGR,150,0,fruta,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,694.133,695.2636,l,1,0.4725,,0.4725,1,695.2639,695.7637,695.7637,695.7637,0.819444444,-0.051851852,0,0,0,,0,342,342,370,1,371,MAS,DIS,150,0,camión,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,695.7641,696.9581,l,1,0.5383,,0.5383,1,696.9581,697.458,697.458,697.4581,0.819444444,-0.051851852,0,0,0,,0,343,343,367,1,368,MAS,AGR,150,0,anillo,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,697.4586,698.6456,l,1,0.528,,0.528,1,698.6456,699.1456,699.1456,699.1456,0.819444444,-0.051851852,0,0,0,,0,344,344,293,1,294,MAS,AGR,150,0,grupo,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,699.1462,700.2635,s,1,0.4578,,0.4578,1,700.2637,700.7636,700.7636,700.7637,0.819444444,-0.051851852,0,0,0,,0,345,345,517,1,518,MAS,AGR,150,1,koala,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,700.7642,701.9095,l,1,0.4894,,0.4894,1,701.9095,702.4095,702.4095,702.4096,0.819444444,-0.051851852,0,0,0,,0,346,346,85,1,86,FEM,AGR,150,0,prisa,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,702.4101,703.5623,l,1,0.4945,,0.4945,1,703.5624,704.0622,704.063,704.0634,0.819444444,-0.051851852,0,0,0,,0,347,347,89,1,90,FEM,AGR,150,0,bolsa,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,704.0637,705.1108,l,0,0.3901,,0.3901,0,705.1113,705.6109,705.6109,705.6109,0.819444444,-0.051851852,0,0,0,,0,348,348,549,1,550,MAS,AGR,150,1,chacal,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,705.6117,706.6941,l,1,0.4253,,0.4253,1,706.6945,707.1941,707.1941,707.1941,0.819444444,-0.051851852,0,0,0,,0,349,349,411,1,412,MAS,AGR,150,0,tanque,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,707.1947,708.326,l,1,0.4752,,0.4752,1,708.326,708.826,708.826,708.8261,0.819444444,-0.051851852,0,0,0,,0,350,350,63,1,64,FEM,AGR,150,0,raíz,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,708.8266,709.8469,l,1,0.3612,,0.3612,1,709.8469,710.3469,710.3469,710.3469,0.819444444,-0.051851852,0,0,0,,0,351,351,281,1,282,MAS,AGR,150,0,juego,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,710.3474,711.4302,s,1,0.4159,,0.4159,1,711.4302,711.9302,711.9302,711.9302,0.819444444,-0.051851852,0,0,0,,0,352,352,469,1,470,FEM,AGR,150,1,araña,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,711.9308,713.0621,l,1,0.4723,,0.4723,1,713.0621,713.5621,713.5626,713.563,0.819444444,-0.051851852,0,0,0,,0,353,353,353,1,354,MAS,AGR,150,0,minuto,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,713.5633,714.7635,s,1,0.5418,,0.5418,1,714.7635,715.2635,715.2635,715.2635,0.819444444,-0.051851852,0,0,0,,0,354,354,547,1,548,MAS,AGR,150,1,narval,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,715.264,716.3607,l,1,0.4378,,0.4378,1,716.3607,716.8606,716.8606,716.8608,0.819444444,-0.051851852,0,0,0,,0,355,355,271,1,272,MAS,AGR,150,0,amor,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,716.8613,717.8607,l,1,0.3409,,0.3409,1,717.8608,718.3607,718.3607,718.3607,0.819444444,-0.051851852,0,0,0,,0,356,356,330,1,331,MAS,DIS,150,0,motor,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,718.3612,719.3954,l,1,0.3753,,0.3753,1,719.3954,719.8954,719.8954,719.8954,0.819444444,-0.051851852,0,0,0,,0,357,357,389,1,390,MAS,AGR,150,0,examen,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,719.896,720.944,l,1,0.3905,,0.3905,1,720.9441,721.4439,721.4444,721.4447,0.819444444,-0.051851852,0,0,0,,0,358,358,394,1,395,MAS,DIS,150,0,ladrón,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,721.445,722.5273,l,1,0.4244,,0.4244,1,722.5273,723.0272,723.0273,723.0274,0.819444444,-0.051851852,0,0,0,,0,359,359,324,1,325,MAS,DIS,150,0,polvo,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,723.0279,724.2078,l,1,0.5239,,0.5239,1,724.2079,724.7078,724.7078,724.7079,0.819444444,-0.051851852,0,0,0,,0,360,360,333,1,334,MAS,AGR,150,0,actor,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,724.7084,725.9787,s,1,0.6116,,0.6116,1,725.9787,726.4786,726.4786,726.4787,0.819444444,-0.051851852,0,0,0,,0,361,361,430,1,431,FEM,DIS,150,1,hiena,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,726.4793,727.5133,l,1,0.3752,,0.3752,1,727.5134,728.0134,728.0134,728.0134,0.819444444,-0.051851852,0,0,0,,0,362,362,334,1,335,MAS,DIS,150,0,bolso,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,728.0139,729.0273,l,1,0.3554,,0.3554,1,729.0273,729.5272,729.5273,729.5273,0.819444444,-0.051851852,0,0,0,,0,363,363,68,1,69,FEM,DIS,150,0,grúa,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,729.5278,730.6105,l,1,0.4238,,0.4238,1,730.6106,731.1105,731.1111,731.1113,0.819444444,-0.051851852,0,0,0,,0,364,364,205,1,206,FEM,AGR,150,0,medida,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,731.1116,732.1313,l,1,0.3613,,0.3613,1,732.1314,732.6314,732.6314,732.6314,0.819444444,-0.051851852,0,0,0,,0,365,365,314,1,315,MAS,DIS,150,0,norte,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,732.6319,733.68,l,1,0.389,,0.389,1,733.6801,734.18,734.18,734.18,0.819444444,-0.051851852,0,0,0,,0,366,366,32,1,33,FEM,DIS,150,0,fila,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,734.1806,735.2286,l,1,0.3896,,0.3896,1,735.2286,735.7285,735.7286,735.7286,0.819444444,-0.051851852,0,0,0,,0,367,367,230,1,231,MAS,DIS,150,0,lago,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,735.7292,736.7285,l,1,0.3411,,0.3411,1,736.7286,737.2286,737.2286,737.2287,0.819444444,-0.051851852,0,0,0,,0,368,368,311,1,312,MAS,AGR,150,0,nivel,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,737.2291,738.4299,s,1,0.5418,,0.5418,1,738.43,738.9299,738.9305,738.9307,0.819444444,-0.051851852,0,0,0,,0,369,369,431,1,432,FEM,AGR,150,1,morsa,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,738.9311,740.041,l,1,0.4552,,0.4552,1,740.0411,740.541,740.541,740.5411,0.819444444,-0.051851852,0,0,0,,0,370,370,226,1,227,MAS,DIS,150,0,hijo,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,740.5416,741.6799,l,0,0.4793,,0.4793,0,741.6803,742.1799,742.1799,756.1451,0.819444444,-0.051851852,0,0,0,space,0,371,371,498,1,499,MAS,DIS,150,1,cerdo,la,5,13.9524,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,756.1457,757.1797,l,1,0.3751,,0.3751,1,757.1802,757.6797,757.6798,757.6798,0.819444444,-0.051851852,0,0,0,,0,372,372,213,1,214,MAS,AGR,150,0,baño,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,757.6804,758.6312,l,1,0.2921,,0.2921,1,758.6312,759.1311,759.1312,759.1312,0.819444444,-0.051851852,0,0,0,,0,373,373,209,1,210,MAS,AGR,150,0,lado,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,759.1318,760.0617,l,1,0.2724,,0.2724,1,760.0618,760.5616,760.5617,760.5617,0.819444444,-0.051851852,0,0,0,,0,374,374,91,1,92,FEM,AGR,150,0,pared,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,760.5623,761.5131,l,1,0.2921,,0.2921,1,761.5131,762.0131,762.0136,762.0139,0.819444444,-0.051851852,0,0,0,,0,375,375,160,1,161,FEM,DIS,150,0,pareja,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,762.0143,762.9992,l,0,0.3267,,0.3267,0,762.9996,763.4991,763.4991,763.4993,0.819444444,-0.051851852,0,0,0,,0,376,376,531,1,532,MAS,AGR,150,1,atún,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,763.4998,764.6797,l,1,0.5209,,0.5209,1,764.68,765.1797,765.1797,765.1797,0.819444444,-0.051851852,0,0,0,,0,377,377,177,1,178,FEM,AGR,150,0,bebida,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,765.1803,766.3602,s,1,0.5238,,0.5238,1,766.3602,766.8602,766.8603,766.8603,0.819444444,-0.051851852,0,0,0,,0,378,378,554,1,555,MAS,DIS,150,1,gallo,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,766.8608,767.9436,l,0,0.4274,,0.4274,0,767.9439,768.4435,768.4436,768.4436,0.819444444,-0.051851852,0,0,0,,0,379,379,491,1,492,MAS,AGR,150,1,león,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,768.4441,769.6588,l,1,0.5606,,0.5606,1,769.6592,770.1588,770.1593,770.1596,0.819444444,-0.051851852,0,0,0,,0,380,380,182,1,183,FEM,DIS,150,0,maleta,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,770.1599,771.3325,l,1,0.514,,0.514,1,771.3326,771.8325,771.8325,771.8325,0.819444444,-0.051851852,0,0,0,,0,381,381,42,1,43,FEM,DIS,150,0,hoja,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,771.833,772.9783,s,1,0.4879,,0.4879,1,772.9783,773.4783,773.4783,773.4783,0.819444444,-0.051851852,0,0,0,,0,382,382,425,1,426,FEM,AGR,150,1,pulga,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,773.4788,774.6796,l,1,0.5421,,0.5421,1,774.6796,775.1796,775.1796,775.1796,0.819444444,-0.051851852,0,0,0,,0,383,383,72,1,73,FEM,DIS,150,0,madre,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,775.1802,776.4434,l,1,0.6005,,0.6005,1,776.4435,776.9435,776.9435,776.9435,0.819444444,-0.051851852,0,0,0,,0,384,384,193,1,194,FEM,AGR,150,0,colina,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,776.944,778.0476,l,1,0.4446,,0.4446,1,778.0477,778.5477,778.5477,778.5477,0.819444444,-0.051851852,0,0,0,,0,385,385,227,1,228,MAS,AGR,150,0,odio,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,778.5482,779.5929,l,0,0.3895,,0.3895,0,779.5933,780.0893,780.0899,780.0902,0.819444444,-0.051851852,0,0,0,,0,386,386,502,1,503,MAS,DIS,150,1,lince,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,780.0907,781.3358,s,0,0.5909,,0.5909,0,781.3359,781.8323,781.8323,781.8325,0.819444444,-0.051851852,0,0,0,,0,387,387,250,1,251,MAS,DIS,150,0,giro,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,781.833,782.9295,l,1,0.4381,,0.4381,1,782.9299,783.4295,783.4295,783.4296,0.819444444,-0.051851852,0,0,0,,0,388,388,10,1,11,FEM,DIS,150,0,ropa,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,783.4301,784.5476,l,1,0.4583,,0.4583,1,784.5476,785.0475,785.0476,785.0476,0.819444444,-0.051851852,0,0,0,,0,389,389,168,1,169,FEM,DIS,150,0,fuente,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,785.0482,786.2489,s,1,0.5344,,0.5344,1,786.2489,786.749,786.749,786.749,0.819444444,-0.051851852,0,0,0,,0,390,390,501,1,502,MAS,AGR,150,1,tigre,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,786.7496,787.9087,l,1,0.4983,,0.4983,1,787.9087,788.4086,788.4092,788.4095,0.819444444,-0.051851852,0,0,0,,0,391,391,224,1,225,MAS,DIS,150,0,dios,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,788.4098,789.5614,s,1,0.4945,,0.4945,1,789.5614,790.0614,790.0614,790.0614,0.819444444,-0.051851852,0,0,0,,0,392,392,467,1,468,FEM,AGR,150,1,oveja,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,790.062,791.2142,l,1,0.4931,,0.4931,1,791.2142,791.7141,791.7141,791.7142,0.819444444,-0.051851852,0,0,0,,0,393,393,356,1,357,MAS,DIS,150,0,asunto,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,791.7147,792.86,l,1,0.4883,,0.4883,1,792.8601,793.36,793.36,793.3601,0.819444444,-0.051851852,0,0,0,,0,394,394,292,1,293,MAS,DIS,150,0,dolor,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,793.3606,794.5127,l,1,0.4933,,0.4933,1,794.5128,795.0127,795.0128,795.0128,0.819444444,-0.051851852,0,0,0,,0,395,395,164,1,165,FEM,DIS,150,0,mirada,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,795.0133,796.1794,s,1,0.5083,,0.5083,1,796.1794,796.6795,796.6795,796.6795,0.819444444,-0.051851852,0,0,0,,0,396,396,484,1,485,FEM,DIS,150,1,víbora,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,796.68,797.8599,l,1,0.5213,,0.5213,1,797.86,798.36,798.3605,798.3608,0.819444444,-0.051851852,0,0,0,,0,397,397,64,1,65,FEM,DIS,150,0,pipa,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,798.3611,799.4432,s,0,0.4273,,0.4273,0,799.4437,799.9432,799.9432,799.9433,0.819444444,-0.051851852,0,0,0,,0,398,398,217,1,218,MAS,AGR,150,0,rato,el,4,,,,
