counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,instr_done_touch.clicked_name,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,479.5879,480.3365,l,1,0.0743,,0.0743,1,480.3366,480.8347,,480.8348,480.8349,-0.111754964,-0.398321601,0,0,0,,0,157,157,426,1,427,FEM,DIS,150,1,cebra,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,480.8362,482.239,l,1,0.7289,,0.7289,1,482.239,482.7339,,482.735,482.7363,-0.111754964,-0.398321601,0,0,0,,0,158,158,422,1,423,FEM,DIS,150,1,mula,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,482.7373,483.5051,s,1,0.0897,,0.0897,1,483.5052,484.0023,,484.0023,484.0025,-0.111754964,-0.398321601,0,0,0,,0,159,159,175,1,176,FEM,AGR,150,0,granja,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,484.0035,485.0482,s,1,0.3782,,0.3782,1,485.0483,485.5497,,485.5498,485.5499,-0.111754964,-0.398321601,0,0,0,,0,160,160,363,1,364,MAS,AGR,150,0,precio,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,485.5515,486.3489,s,1,0.1379,,0.1379,1,486.349,486.8508,,486.8508,486.8509,-0.111754964,-0.398321601,0,0,0,,0,161,161,59,1,60,FEM,AGR,150,0,cuna,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,486.8519,487.681,l,0,0.1482,,0.1482,0,487.6821,488.1811,,488.1812,488.1813,-0.111754964,-0.398321601,0,0,0,,0,162,162,376,1,377,MAS,DIS,150,0,riesgo,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,488.1833,489.1958,s,1,0.3345,,0.3345,1,489.1963,489.6809,,489.6809,489.6811,-0.111754964,-0.398321601,0,0,0,,0,163,163,77,1,78,FEM,AGR,150,0,amiga,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,489.6821,490.8008,s,1,0.4585,,0.4585,1,490.8008,491.2951,,491.296,491.297,-0.111754964,-0.398321601,0,0,0,,0,164,164,394,1,395,MAS,DIS,150,0,ladrón,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,491.2979,492.3915,s,1,0.3767,,0.3767,1,492.3916,492.8836,,492.8836,492.8839,-0.111754964,-0.398321601,0,0,0,,0,165,165,39,1,40,FEM,AGR,150,0,gira,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,492.8855,493.999,s,1,0.4162,,0.4162,1,493.999,494.494,,494.4942,494.4943,-0.111754964,-0.398321601,0,0,0,,0,166,166,97,1,98,FEM,AGR,150,0,playa,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,494.4954,495.4072,s,0,0.2464,,0.2464,0,495.4079,495.8967,,495.8968,495.8969,-0.111754964,-0.398321601,0,0,0,,0,167,167,495,1,496,MAS,AGR,150,1,loro,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,495.8977,496.7739,s,0,0.1881,,0.1881,0,496.774,497.2747,,497.2748,497.275,-0.111754964,-0.398321601,0,0,0,,0,168,168,474,1,475,FEM,DIS,150,1,iguana,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,497.2767,498.5907,l,1,0.6397,,0.6397,1,498.5916,499.0932,,499.0944,499.0957,-0.111754964,-0.398321601,0,0,0,,0,169,169,535,1,536,MAS,AGR,150,1,piojo,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,499.097,500.1989,s,1,0.3605,,0.3605,1,500.199,500.6921,,500.6921,500.6924,-0.111754964,-0.398321601,0,0,0,,0,170,170,351,1,352,MAS,AGR,150,0,número,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,500.6938,501.4213,s,1,0.0422,,0.0422,1,501.4214,501.9206,,501.9207,501.9208,-0.111754964,-0.398321601,0,0,0,,0,171,171,239,1,240,MAS,AGR,150,0,hoyo,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,501.9219,502.9881,s,1,0.3881,,0.3881,1,502.9882,503.4873,,503.4873,503.4883,-0.111754964,-0.398321601,0,0,0,,0,172,172,197,1,198,FEM,AGR,150,0,agenda,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,503.4901,504.5865,s,1,0.4078,,0.4078,1,504.5866,505.0864,,505.0865,505.0867,-0.111754964,-0.398321601,0,0,0,,0,173,173,298,1,299,MAS,DIS,150,0,novio,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,505.0882,505.7868,s,1,0.0248,,0.0248,1,505.787,506.2855,,506.2856,506.2857,-0.111754964,-0.398321601,0,0,0,,0,174,174,27,1,28,FEM,AGR,150,0,taza,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,506.287,507.2012,s,1,0.2401,,0.2401,1,507.2013,507.7038,,507.7054,507.7066,-0.111754964,-0.398321601,0,0,0,,0,175,175,355,1,356,MAS,AGR,150,0,cuarto,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,507.7078,508.551,s,1,0.1656,,0.1656,1,508.5512,509.0503,,509.0504,509.0507,-0.111754964,-0.398321601,0,0,0,,0,176,176,404,1,405,MAS,DIS,150,0,chiste,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,509.0523,509.8161,s,0,0.084,,0.084,0,509.817,510.3192,,510.3193,510.3193,-0.111754964,-0.398321601,0,0,0,,0,177,177,536,1,537,MAS,DIS,150,1,tigre,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,510.3205,511.4164,l,1,0.424,,0.424,1,511.4173,511.915,,511.915,511.9152,-0.111754964,-0.398321601,0,0,0,,0,178,178,491,1,492,MAS,AGR,150,1,león,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,511.9163,512.9974,s,1,0.4047,,0.4047,1,512.9974,513.5023,,513.5024,513.5025,-0.111754964,-0.398321601,0,0,0,,0,179,179,209,1,210,MAS,AGR,150,0,lado,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,513.5037,514.58,s,1,0.4014,,0.4014,1,514.58,515.0794,,515.0813,515.0823,-0.111754964,-0.398321601,0,0,0,,0,180,180,6,1,7,FEM,DIS,150,0,hija,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,515.0834,515.8503,s,0,0.0993,,0.0993,0,515.8512,516.346,,516.3461,516.3463,-0.111754964,-0.398321601,0,0,0,,0,181,181,539,1,540,MAS,AGR,150,1,cisne,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,516.3476,517.3774,s,1,0.3593,,0.3593,1,517.3782,517.8775,,517.8777,517.8778,-0.111754964,-0.398321601,0,0,0,,0,182,182,134,1,135,FEM,DIS,150,0,tabla,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,517.8801,518.9046,s,1,0.3222,,0.3222,1,518.9047,519.4091,,519.4092,519.4092,-0.111754964,-0.398321601,0,0,0,,0,183,183,194,1,195,FEM,DIS,150,0,novela,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,519.4105,520.222,s,1,0.1291,,0.1291,1,520.2222,520.7267,,520.7268,520.7269,-0.111754964,-0.398321601,0,0,0,,0,184,184,282,1,283,MAS,DIS,150,0,sitio,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,520.7281,521.7924,s,0,0.3828,,0.3828,0,521.7932,522.2946,,522.2947,611.725,-0.111754964,-0.398321601,0,0,0,space,0,185,185,418,1,419,FEM,DIS,150,1,rana,el,4,89.4012,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,611.7262,613.6972,s,1,1.2942,,1.2942,1,613.6981,614.1969,,614.1982,614.1996,-0.111754964,-0.398321601,0,0,0,,0,186,186,245,1,246,MAS,AGR,150,0,mago,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,614.2012,615.9383,s,1,1.06,,1.06,1,615.9384,616.4331,,616.4332,616.4332,-0.111754964,-0.398321601,0,0,0,,0,187,187,232,1,233,MAS,DIS,150,0,humo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,616.4343,617.521,s,1,0.4083,,0.4083,1,617.521,618.0128,,618.0128,618.013,-0.111754964,-0.398321601,0,0,0,,0,188,188,140,1,141,FEM,DIS,150,0,maldad,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,618.014,618.7681,s,1,0.0661,,0.0661,1,618.7681,619.2681,,619.2682,619.2683,-0.111754964,-0.398321601,0,0,0,,0,189,189,242,1,243,MAS,DIS,150,0,oído,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,619.2701,620.0429,l,0,0.1066,,0.1066,0,620.0438,620.5432,,620.5432,620.5434,-0.111754964,-0.398321601,0,0,0,,0,190,190,372,1,373,MAS,DIS,150,0,bosque,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,620.5448,621.5325,l,0,0.3256,,0.3256,0,621.5327,622.0265,,622.0279,622.0295,-0.111754964,-0.398321601,0,0,0,,0,191,191,139,1,140,FEM,AGR,150,0,cabeza,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,622.0305,623.0408,s,1,0.3387,,0.3387,1,623.0415,623.5412,,623.5413,623.5415,-0.111754964,-0.398321601,0,0,0,,0,192,192,196,1,197,FEM,DIS,150,0,poesía,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,623.5433,624.5062,s,1,0.289,,0.289,1,624.5062,625.006,,625.0061,625.0063,-0.111754964,-0.398321601,0,0,0,,0,193,193,135,1,136,FEM,AGR,150,0,grasa,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,625.0077,626.0718,l,1,0.3782,,0.3782,1,626.0719,626.5729,,626.573,626.5731,-0.111754964,-0.398321601,0,0,0,,0,194,194,479,1,480,FEM,AGR,150,1,jirafa,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,626.5752,627.5382,s,1,0.292,,0.292,1,627.5383,628.0384,,628.0385,628.0387,-0.111754964,-0.398321601,0,0,0,,0,195,195,144,1,145,FEM,DIS,150,0,ciudad,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,628.0399,628.9198,s,1,0.199,,0.199,1,628.9199,629.4204,,629.4205,629.4206,-0.111754964,-0.398321601,0,0,0,,0,196,196,81,1,82,FEM,AGR,150,0,señal,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,629.4224,630.4203,s,1,0.3152,,0.3152,1,630.4203,630.922,,630.9232,630.9246,-0.111754964,-0.398321601,0,0,0,,0,197,197,268,1,269,MAS,DIS,150,0,luto,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,630.9257,631.9183,s,1,0.3155,,0.3155,1,631.9184,632.3768,,632.3768,632.3769,-0.111754964,-0.398321601,0,0,0,,0,198,198,365,1,366,MAS,AGR,150,0,juicio,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,632.3779,633.4347,s,0,0.3772,,0.3772,0,633.4365,633.9334,,633.9334,633.9335,-0.111754964,-0.398321601,0,0,0,,0,199,199,523,1,524,MAS,AGR,150,1,mono,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,633.9346,634.9334,s,1,0.336,,0.336,1,634.9345,635.4327,,635.4328,635.4329,-0.111754964,-0.398321601,0,0,0,,0,200,200,151,1,152,FEM,AGR,150,0,música,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,635.4345,636.5539,s,1,0.4424,,0.4424,1,636.554,637.0525,,637.0525,637.0527,-0.111754964,-0.398321601,0,0,0,,0,201,201,148,1,149,FEM,DIS,150,0,fiesta,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,637.0541,638.1159,s,1,0.3854,,0.3854,1,638.1159,638.6162,,638.6176,638.6188,-0.111754964,-0.398321601,0,0,0,,0,202,202,154,1,155,FEM,DIS,150,0,basura,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,638.6201,639.4129,s,1,0.0912,,0.0912,1,639.4129,639.9128,,639.9129,639.9131,-0.111754964,-0.398321601,0,0,0,,0,203,203,220,1,221,MAS,DIS,150,0,frío,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,639.9144,640.9625,s,1,0.3656,,0.3656,1,640.9626,641.4617,,641.4618,641.4624,-0.111754964,-0.398321601,0,0,0,,0,204,204,414,1,415,MAS,DIS,150,0,límite,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,641.4647,642.3605,s,1,0.2133,,0.2133,1,642.3606,642.8619,,642.8619,642.8623,-0.111754964,-0.398321601,0,0,0,,0,205,205,313,1,314,MAS,AGR,150,0,golpe,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,642.8643,643.7302,s,1,0.1797,,0.1797,1,643.7303,644.2268,,644.2269,644.227,-0.111754964,-0.398321601,0,0,0,,0,206,206,20,1,21,FEM,DIS,150,0,luna,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,644.2281,645.0428,s,1,0.137,,0.137,1,645.0428,645.5421,,645.5421,645.5422,-0.111754964,-0.398321601,0,0,0,,0,207,207,261,1,262,MAS,AGR,150,0,bate,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,645.5431,646.626,s,1,0.3995,,0.3995,1,646.6261,647.1255,,647.1272,647.1285,-0.111754964,-0.398321601,0,0,0,,0,208,208,357,1,358,MAS,AGR,150,0,futuro,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,647.13,648.4265,s,1,0.6146,,0.6146,1,648.4266,648.9249,,648.925,648.9251,-0.111754964,-0.398321601,0,0,0,,0,209,209,234,1,235,MAS,DIS,150,0,saco,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,648.9266,650.0773,s,1,0.4775,,0.4775,1,650.0773,650.5738,,650.5739,650.5741,-0.111754964,-0.398321601,0,0,0,,0,210,210,12,1,13,FEM,DIS,150,0,nave,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,650.5754,651.8385,l,1,0.5834,,0.5834,1,651.8385,652.3382,,652.3383,652.3385,-0.111754964,-0.398321601,0,0,0,,0,211,211,450,1,451,FEM,DIS,150,1,burra,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,652.3396,653.5222,s,0,0.5079,,0.5079,0,653.5229,654.0206,,654.0206,654.0208,-0.111754964,-0.398321601,0,0,0,,0,212,212,512,1,513,MAS,DIS,150,1,narval,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,654.0223,654.9866,s,1,0.2871,,0.2871,1,654.9874,655.4862,,655.4863,655.4865,-0.111754964,-0.398321601,0,0,0,,0,213,213,335,1,336,MAS,AGR,150,0,reino,el,5,,,,,
