counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1058.3145,1059.3965,s,1,0.4002,1,1059.3966,1059.8965,0.4002,,1059.8966,1059.8966,0.887962963,-0.499074074,0,0,0,,0,470,470,193,1,194,FEM,DIS,150,0,colina,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1059.8969,1061.0632,l,1,0.4882,1,1061.0632,1061.5632,0.4882,,1061.5633,1061.5633,0.887962963,-0.499074074,0,0,0,,0,471,471,426,1,427,FEM,AGR,150,1,cebra,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1061.5637,1062.6134,s,1,0.3734,1,1062.6134,1063.1133,0.3734,,1063.1133,1063.1133,0.887962963,-0.499074074,0,0,0,,0,472,472,248,1,249,MAS,AGR,150,0,tomo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1063.1138,1064.2633,s,1,0.4765,1,1064.2634,1064.7632,0.4765,,1064.7632,1064.7633,0.887962963,-0.499074074,0,0,0,,0,473,473,395,1,396,MAS,DIS,150,0,premio,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1064.7637,1065.8299,s,1,0.3835,1,1065.83,1066.3301,0.3835,,1066.3301,1066.3301,0.887962963,-0.499074074,0,0,0,,0,474,474,405,1,406,MAS,DIS,150,0,pánico,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1066.3306,1067.3466,s,1,0.3365,1,1067.3468,1067.8467,0.3365,,1067.847,1067.8474,0.887962963,-0.499074074,0,0,0,,0,475,475,169,1,170,FEM,DIS,150,0,unidad,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1067.8476,1068.8134,s,0,0.2862,0,1068.8136,1069.3133,0.2862,,1069.3133,1069.3134,0.887962963,-0.499074074,0,0,0,,0,476,476,507,1,508,MAS,DIS,150,1,mirlo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1069.3139,1070.3966,l,1,0.4045,1,1070.3969,1070.8966,0.4045,,1070.8966,1070.8967,0.887962963,-0.499074074,0,0,0,,0,477,477,463,1,464,FEM,DIS,150,1,cobra,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1070.8973,1071.8967,s,1,0.323,1,1071.8967,1072.3966,0.323,,1072.3967,1072.3967,0.887962963,-0.499074074,0,0,0,,0,478,478,381,1,382,MAS,DIS,150,0,jardín,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1072.3971,1073.4298,s,1,0.3501,1,1073.4299,1073.93,0.3501,,1073.93,1073.9301,0.887962963,-0.499074074,0,0,0,,0,479,479,240,1,241,MAS,AGR,150,0,lujo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1073.9305,1075.1133,l,0,0.5005,0,1075.1137,1075.6134,0.5005,,1075.614,1075.6142,0.887962963,-0.499074074,0,0,0,,0,480,480,126,1,127,FEM,AGR,150,0,viuda,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1075.6145,1076.73,l,1,0.4454,1,1076.7304,1077.2301,0.4454,,1077.2301,1077.2302,0.887962963,-0.499074074,0,0,0,,0,481,481,467,1,468,FEM,DIS,150,1,oveja,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1077.2308,1078.4634,s,0,0.5501,0,1078.4637,1078.9634,0.5501,,1078.9634,1078.9634,0.887962963,-0.499074074,0,0,0,,0,482,482,514,1,515,MAS,AGR,150,1,chacal,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1078.9638,1079.9466,s,1,0.3131,1,1079.9469,1080.4467,0.3131,,1080.4467,1080.4469,0.887962963,-0.499074074,0,0,0,,0,483,483,98,1,99,FEM,AGR,150,0,salud,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1080.4472,1081.53,s,1,0.4002,1,1081.5301,1082.0301,0.4002,,1082.0301,1082.0301,0.887962963,-0.499074074,0,0,0,,0,484,484,192,1,193,FEM,AGR,150,0,cabina,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1082.0305,1083.0968,s,1,0.3837,1,1083.0968,1083.5968,0.3837,,1083.5968,1083.5968,0.887962963,-0.499074074,0,0,0,,0,485,485,264,1,265,MAS,AGR,150,0,kilo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1083.5973,1084.6302,s,1,0.3537,1,1084.6302,1085.1301,0.3537,,1085.1305,1085.1308,0.887962963,-0.499074074,0,0,0,,0,486,486,343,1,344,MAS,DIS,150,0,túnel,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1085.1311,1086.2172,s,1,0.4173,1,1086.2172,1086.7134,0.4173,,1086.7134,1086.7135,0.887962963,-0.499074074,0,0,0,,0,487,487,147,1,148,FEM,DIS,150,0,sangre,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1086.7139,1087.6968,s,1,0.3096,1,1087.6969,1088.1969,0.3096,,1088.1969,1088.197,0.887962963,-0.499074074,0,0,0,,0,488,488,130,1,131,FEM,AGR,150,0,presa,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1088.1975,1089.0303,s,1,0.154,1,1089.0303,1089.5301,0.154,,1089.5302,1089.5302,0.887962963,-0.499074074,0,0,0,,0,489,489,366,1,367,MAS,AGR,150,0,cuello,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1089.5306,1090.4634,s,1,0.2627,1,1090.4635,1090.9634,0.2627,,1090.9634,1090.9635,0.887962963,-0.499074074,0,0,0,,0,490,490,4,1,5,FEM,AGR,150,0,idea,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1090.964,1091.9467,s,1,0.3119,1,1091.9468,1092.4469,0.3119,,1092.4469,1092.4469,0.887962963,-0.499074074,0,0,0,,0,491,491,271,1,272,MAS,DIS,150,0,amor,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1092.4473,1093.4468,s,1,0.317,1,1093.4469,1093.9467,0.317,,1093.9472,1093.9475,0.887962963,-0.499074074,0,0,0,,0,492,492,355,1,356,MAS,DIS,150,0,cuarto,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1093.9478,1094.9468,s,1,0.3247,1,1094.9468,1095.4468,0.3247,,1095.4468,1095.4469,0.887962963,-0.499074074,0,0,0,,0,493,493,68,1,69,FEM,AGR,150,0,grúa,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1095.4473,1096.3469,s,1,0.2188,1,1096.347,1096.8503,0.2188,,1096.8503,1096.8504,0.887962963,-0.499074074,0,0,0,,0,494,494,336,1,337,MAS,AGR,150,0,plato,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1096.8509,1098.0803,l,1,0.5569,1,1098.0803,1098.5802,0.5569,,1098.5802,1098.5802,0.887962963,-0.499074074,0,0,0,,0,495,495,528,1,529,MAS,AGR,150,1,toro,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1098.5808,1099.6302,s,1,0.3695,1,1099.6303,1100.1301,0.3695,,1100.1301,1100.1302,0.887962963,-0.499074074,0,0,0,,0,496,496,384,1,385,MAS,AGR,150,0,parque,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1100.1306,1101.0969,s,1,0.2854,1,1101.0969,1101.5968,0.2854,,1101.5973,1101.5976,0.887962963,-0.499074074,0,0,0,,0,497,497,1,1,2,FEM,DIS,150,0,vida,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1101.5978,1102.6802,s,1,0.4055,1,1102.6802,1103.1802,0.4055,,1103.1802,1103.1803,0.887962963,-0.499074074,0,0,0,,0,498,498,367,1,368,MAS,DIS,150,0,anillo,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1103.1807,1104.2303,s,0,0.3727,0,1104.2307,1104.7302,0.3727,,1104.7302,1104.7303,0.887962963,-0.499074074,0,0,0,,0,499,499,442,1,443,FEM,AGR,150,1,perdiz,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1104.7307,1105.7635,s,1,0.3605,1,1105.7638,1106.2636,0.3605,,1106.2636,1106.2636,0.887962963,-0.499074074,0,0,0,,0,500,500,153,1,154,FEM,DIS,150,0,cárcel,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1106.264,1107.2303,s,1,0.2834,1,1107.2303,1107.7301,0.2834,,1107.7302,1107.7302,0.887962963,-0.499074074,0,0,0,,0,501,501,410,1,411,MAS,AGR,150,0,hombro,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1107.7307,1108.6969,s,1,0.2837,1,1108.697,1109.197,0.2837,,1109.197,1109.197,0.887962963,-0.499074074,0,0,0,,0,502,502,79,1,80,FEM,DIS,150,0,carta,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1109.1974,1110.2136,s,1,0.3414,1,1110.2137,1110.7136,0.3414,,1110.714,1110.7144,0.887962963,-0.499074074,0,0,0,,0,503,503,136,1,137,FEM,AGR,150,0,feria,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1110.7146,1111.647,s,1,0.2551,1,1111.647,1112.1471,0.2551,,1112.1471,1112.1471,0.887962963,-0.499074074,0,0,0,,0,504,504,368,1,369,MAS,AGR,150,0,estilo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1112.1475,1112.9804,s,0,0.1576,0,1112.9807,1113.4803,0.1576,,1113.4804,1113.4804,0.887962963,-0.499074074,0,0,0,,0,505,505,549,1,550,MAS,DIS,150,1,chacal,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1113.4808,1114.597,l,1,0.4363,1,1114.5973,1115.097,0.4363,,1115.0971,1115.0971,0.887962963,-0.499074074,0,0,0,,0,506,506,460,1,461,FEM,AGR,150,1,pulga,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1115.0976,1116.1803,l,1,0.4088,1,1116.1803,1116.6802,0.4088,,1116.6803,1116.6803,0.887962963,-0.499074074,0,0,0,,0,507,507,480,1,481,FEM,AGR,150,1,urraca,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1116.6807,1117.697,l,1,0.3411,1,1117.697,1118.1969,0.3411,,1118.1974,1118.1977,0.887962963,-0.499074074,0,0,0,,0,508,508,457,1,458,FEM,DIS,150,1,mula,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1118.198,1119.6636,s,1,0.7834,1,1119.6637,1120.1637,0.7834,,1120.1637,1120.1638,0.887962963,-0.499074074,0,0,0,,0,509,509,37,1,38,FEM,DIS,150,0,mina,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1120.1642,1121.3168,s,1,0.4836,1,1121.3168,1121.8137,0.4836,,1121.8137,1121.8137,0.887962963,-0.499074074,0,0,0,,0,510,510,109,1,110,FEM,DIS,150,0,bruja,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1121.8142,1122.8971,l,1,0.406,1,1122.8971,1123.397,0.406,,1123.397,1123.3971,0.887962963,-0.499074074,0,0,0,,0,511,511,427,1,428,FEM,DIS,150,1,ostra,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1123.3975,1124.5137,s,1,0.4435,1,1124.5138,1125.0137,0.4435,,1125.0137,1125.0138,0.887962963,-0.499074074,0,0,0,,0,512,512,239,1,240,MAS,DIS,150,0,hoyo,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1125.0142,1126.2971,s,1,0.6009,1,1126.2971,1126.7971,0.6009,,1126.7971,1126.7971,0.887962963,-0.499074074,0,0,0,,0,513,513,337,1,338,MAS,DIS,150,0,grado,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1126.7976,1127.7804,s,1,0.3034,1,1127.7805,1128.2805,0.3034,,1128.281,1128.2813,0.887962963,-0.499074074,0,0,0,,0,514,514,89,1,90,FEM,DIS,150,0,bolsa,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1128.2816,1129.3805,l,1,0.4168,1,1129.3805,1129.8805,0.4168,,1129.8805,1129.8806,0.887962963,-0.499074074,0,0,0,,0,515,515,421,1,422,FEM,DIS,150,1,vaca,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1129.8811,1130.9304,s,1,0.3737,1,1130.9304,1131.4304,0.3737,,1131.4305,1131.4305,0.887962963,-0.499074074,0,0,0,,0,516,516,7,1,8,FEM,DIS,150,0,cara,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1131.4309,1132.6805,s,1,0.5771,1,1132.6805,1133.1804,0.5771,,1133.1804,1133.1804,0.887962963,-0.499074074,0,0,0,,0,517,517,393,1,394,MAS,DIS,150,0,abrigo,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1133.1809,1134.2305,s,1,0.3681,1,1134.2305,1134.7304,0.3681,,1134.7304,1134.7305,0.887962963,-0.499074074,0,0,0,,0,518,518,148,1,149,FEM,AGR,150,0,fiesta,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1134.7309,1135.7471,s,1,0.3378,1,1135.7471,1136.2471,0.3378,,1136.2476,1136.2479,0.887962963,-0.499074074,0,0,0,,0,519,519,28,1,29,FEM,AGR,150,0,bola,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1136.2481,1137.3139,s,1,0.3888,1,1137.314,1137.8138,0.3888,,1137.8138,1137.8138,0.887962963,-0.499074074,0,0,0,,0,520,520,352,1,353,MAS,AGR,150,0,pueblo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1137.8143,1138.8139,s,1,0.3169,1,1138.8139,1139.314,0.3169,,1139.314,1139.314,0.887962963,-0.499074074,0,0,0,,0,521,521,291,1,292,MAS,DIS,150,0,campo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1139.3144,1140.4305,l,1,0.4357,1,1140.4305,1140.9305,0.4357,,1140.9306,1140.9306,0.887962963,-0.499074074,0,0,0,,0,522,522,523,1,524,MAS,DIS,150,1,mono,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1140.931,1141.9471,s,1,0.3371,1,1141.9472,1142.4472,0.3371,,1142.4472,1142.4473,0.887962963,-0.499074074,0,0,0,,0,523,523,278,1,279,MAS,AGR,150,0,chico,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1142.4478,1143.4805,s,0,0.3506,0,1143.4809,1143.9805,0.3506,,1143.9805,1143.9806,0.887962963,-0.499074074,0,0,0,,0,524,524,477,1,478,FEM,DIS,150,1,perdiz,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1143.981,1145.0805,s,1,0.4301,1,1145.0808,1145.5805,0.4301,,1145.581,1145.5812,0.887962963,-0.499074074,0,0,0,,0,525,525,138,1,139,FEM,AGR,150,0,verdad,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1145.5815,1146.5639,s,1,0.3003,1,1146.564,1147.0638,0.3003,,1147.0638,1147.064,0.887962963,-0.499074074,0,0,0,,0,526,526,261,1,262,MAS,DIS,150,0,bate,la,4,,,,,
