counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,443.8472,444.6784,s,1,0.1545,1,444.6786,445.1799,0.1545,,445.1811,445.184,0.717899306,0.263372396,0,0,0,,0,52,52,172,1,173,FEM,AGR,150,0,camisa,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,445.185,446.0295,s,1,0.1701,1,446.0298,446.5295,0.1701,,446.5297,446.5299,0.717899306,0.263372396,0,0,0,,0,53,53,196,1,197,FEM,AGR,150,0,poesía,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,446.5326,447.3628,s,1,0.152,1,447.3629,447.864,0.152,,447.8642,447.8644,0.717899306,0.263372396,0,0,0,,0,54,54,310,1,311,MAS,AGR,150,0,vuelo,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,447.8666,448.7458,s,0,0.2057,0,448.747,449.2451,0.2057,,449.2451,449.2454,0.717899306,0.263372396,0,0,0,,0,55,55,459,1,460,FEM,DIS,150,1,orca,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,449.2477,450.231,s,1,0.3098,1,450.2331,450.7305,0.3098,,450.7306,450.7308,0.717899306,0.263372396,0,0,0,,0,56,56,1,1,2,FEM,DIS,150,0,vida,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,450.7331,451.8474,s,1,0.4355,1,451.8477,452.3478,0.4355,,452.3479,452.3481,0.717899306,0.263372396,0,0,0,,0,57,57,237,1,238,MAS,DIS,150,0,palo,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,452.3502,453.4455,s,1,0.4178,1,453.4457,453.9466,0.4178,,453.9487,453.953,0.717899306,0.263372396,0,0,0,,0,58,58,328,1,329,MAS,AGR,150,0,primo,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,453.9542,454.7788,s,1,0.154,1,454.7789,455.2797,0.154,,455.2797,455.28,0.717899306,0.263372396,0,0,0,,0,59,59,280,1,281,MAS,AGR,150,0,coche,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,455.2819,456.3803,l,1,0.4186,1,456.3804,456.8816,0.4186,,456.8818,456.8821,0.717899306,0.263372396,0,0,0,,0,60,60,510,1,511,MAS,AGR,150,1,conejo,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,456.8843,458.2143,l,0,0.6567,0,458.2152,458.7123,0.6567,,458.7124,458.7126,0.717899306,0.263372396,0,0,0,,0,61,61,255,1,256,MAS,DIS,150,0,reto,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,458.7148,459.7127,s,0,0.3407,0,459.7129,460.2139,0.3407,,460.2139,460.2143,0.717899306,0.263372396,0,0,0,,0,62,62,531,1,532,MAS,DIS,150,1,atún,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,460.2163,461.2639,s,1,0.3703,1,461.2654,461.7626,0.3703,,461.7641,461.7688,0.717899306,0.263372396,0,0,0,,0,63,63,413,1,414,MAS,DIS,150,0,templo,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,461.77,462.832,s,1,0.3843,1,462.8322,463.3293,0.3843,,463.3294,463.3295,0.717899306,0.263372396,0,0,0,,0,64,64,95,1,96,FEM,DIS,150,0,reina,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,463.3316,464.246,s,1,0.2362,1,464.2462,464.7475,0.2362,,464.7476,464.7478,0.717899306,0.263372396,0,0,0,,0,65,65,103,1,104,FEM,DIS,150,0,costa,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,464.75,465.5295,s,1,0.1028,1,465.5296,466.0323,0.1028,,466.0323,466.0326,0.717899306,0.263372396,0,0,0,,0,66,66,279,1,280,MAS,DIS,150,0,miedo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,466.0345,466.9654,s,1,0.2496,1,466.9656,467.4655,0.2496,,467.4656,467.4658,0.717899306,0.263372396,0,0,0,,0,67,67,137,1,138,FEM,DIS,150,0,lucha,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,467.4677,468.2816,s,1,0.135,1,468.2822,468.7822,0.135,,468.7823,468.7827,0.717899306,0.263372396,0,0,0,,0,68,68,401,1,402,MAS,DIS,150,0,cuento,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,468.7845,469.5659,s,1,0.1005,1,469.566,470.0644,0.1005,,470.0666,470.0716,0.717899306,0.263372396,0,0,0,,0,69,69,243,1,244,MAS,DIS,150,0,tubo,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,470.0729,471.0298,l,0,0.2836,0,471.0311,471.5302,0.2836,,471.5303,471.5305,0.717899306,0.263372396,0,0,0,,0,70,70,75,1,76,FEM,DIS,150,0,calle,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,471.5328,472.2971,s,0,0.089,0,472.2973,472.7993,0.089,,472.7994,472.7997,0.717899306,0.263372396,0,0,0,,0,71,71,431,1,432,FEM,DIS,150,1,morsa,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,472.8016,473.7981,s,1,0.3189,1,473.7997,474.2982,0.3189,,474.2983,474.2986,0.717899306,0.263372396,0,0,0,,0,72,72,46,1,47,FEM,AGR,150,0,fuga,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,474.3007,475.18,s,1,0.2006,1,475.1802,475.6815,0.2006,,475.6816,475.6818,0.717899306,0.263372396,0,0,0,,0,73,73,308,1,309,MAS,AGR,150,0,valor,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,475.6838,476.5156,s,1,0.1489,1,476.5158,477.0166,0.1489,,477.0166,477.0168,0.717899306,0.263372396,0,0,0,,0,74,74,118,1,119,FEM,AGR,150,0,caída,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,477.0188,478.0817,s,1,0.384,1,478.0818,478.5813,0.384,,478.5833,478.5875,0.717899306,0.263372396,0,0,0,,0,75,75,403,1,404,MAS,DIS,150,0,rastro,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,478.5888,479.4495,s,1,0.1846,1,479.4498,479.9485,0.1846,,479.9486,479.949,0.717899306,0.263372396,0,0,0,,0,76,76,116,1,117,FEM,AGR,150,0,crema,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,479.951,480.7997,s,1,0.1671,1,480.7999,481.2972,0.1671,,481.2973,481.2976,0.717899306,0.263372396,0,0,0,,0,77,77,251,1,252,MAS,DIS,150,0,coro,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,481.2997,482.115,s,0,0.1352,0,482.1162,482.6153,0.1352,,482.6154,482.6157,0.717899306,0.263372396,0,0,0,,0,78,78,445,1,446,FEM,DIS,150,1,urraca,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,482.6181,483.4472,s,0,0.155,0,483.4475,483.9487,0.155,,483.9488,483.949,0.717899306,0.263372396,0,0,0,,0,79,79,432,1,433,FEM,AGR,150,1,oveja,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,483.9515,484.8486,s,1,0.2175,1,484.8502,485.3501,0.2175,,485.3517,485.3558,0.717899306,0.263372396,0,0,0,,0,80,80,112,1,113,FEM,AGR,150,0,ducha,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,485.3571,486.3822,s,0,0.3514,0,486.384,486.8838,0.3514,,486.8839,486.8841,0.717899306,0.263372396,0,0,0,,0,81,81,525,1,526,MAS,DIS,150,1,pavo,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,486.8861,488.017,s,1,0.4522,1,488.0187,488.5144,0.4522,,488.5144,488.5146,0.717899306,0.263372396,0,0,0,,0,82,82,18,1,19,FEM,AGR,150,0,sala,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,488.5159,489.5484,l,1,0.3739,1,489.5485,490.0491,0.3739,,490.0493,490.0495,0.717899306,0.263372396,0,0,0,,0,83,83,472,1,473,FEM,AGR,150,1,paloma,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,490.0517,491.0491,s,1,0.3216,1,491.0492,491.5488,0.3216,,491.5488,491.549,0.717899306,0.263372396,0,0,0,,0,84,84,145,1,146,FEM,DIS,150,0,señora,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,491.5511,492.6674,l,1,0.4331,1,492.6675,493.1651,0.4331,,493.1653,493.1655,0.717899306,0.263372396,0,0,0,,0,85,85,427,1,428,FEM,DIS,150,1,ostra,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,493.1678,494.2503,s,1,0.4179,1,494.2505,494.7482,0.4179,,494.7498,494.7545,0.717899306,0.263372396,0,0,0,,0,86,86,317,1,318,MAS,DIS,150,0,hielo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,494.7558,496.1173,l,1,0.6856,1,496.1175,496.6156,0.6856,,496.6158,496.616,0.717899306,0.263372396,0,0,0,,0,87,87,482,1,483,FEM,AGR,150,1,piraña,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,496.6188,497.866,s,0,0.573,0,497.8677,498.3708,0.573,,498.371,498.3714,0.717899306,0.263372396,0,0,0,,0,88,88,465,1,466,FEM,DIS,150,1,hiena,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,498.3728,499.4819,l,0,0.4371,0,499.482,499.9834,0.4371,,499.9834,499.9838,0.717899306,0.263372396,0,0,0,,0,89,89,136,1,137,FEM,AGR,150,0,feria,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,499.9858,500.9488,s,1,0.2928,1,500.9496,501.451,0.2928,,501.4512,501.4514,0.717899306,0.263372396,0,0,0,,0,90,90,311,1,312,MAS,DIS,150,0,nivel,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,501.4535,502.6184,s,1,0.487,1,502.6186,503.1179,0.487,,503.12,503.1242,0.717899306,0.263372396,0,0,0,,0,91,91,176,1,177,FEM,AGR,150,0,madera,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,503.1256,504.0489,s,1,0.2536,1,504.049,504.5513,0.2536,,504.5515,504.5516,0.717899306,0.263372396,0,0,0,,0,92,92,72,1,73,FEM,AGR,150,0,madre,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,504.5538,505.6323,s,1,0.4003,1,505.6324,506.134,0.4003,,506.1341,506.1346,0.717899306,0.263372396,0,0,0,,0,93,93,252,1,253,MAS,AGR,150,0,test,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,506.1368,507.0328,s,1,0.2151,1,507.033,507.5332,0.2151,,507.5332,507.5334,0.717899306,0.263372396,0,0,0,,0,94,94,282,1,283,MAS,AGR,150,0,sitio,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,507.5354,508.3844,s,1,0.1741,1,508.3847,508.8838,0.1741,,508.8839,508.8843,0.717899306,0.263372396,0,0,0,,0,95,95,186,1,187,FEM,AGR,150,0,charla,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,508.8865,510.0159,s,1,0.4503,1,510.0161,510.5172,0.4503,,510.5173,510.5176,0.717899306,0.263372396,0,0,0,,0,96,96,147,1,148,FEM,DIS,150,0,sangre,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,510.5197,511.4834,s,1,0.2832,1,511.4835,511.9828,0.2832,,511.9844,511.9893,0.717899306,0.263372396,0,0,0,,0,97,97,306,1,307,MAS,AGR,150,0,huevo,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,511.9905,512.8325,s,1,0.172,1,512.8326,513.3348,0.172,,513.3349,513.3351,0.717899306,0.263372396,0,0,0,,0,98,98,272,1,273,MAS,AGR,150,0,nudo,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,513.337,514.1008,s,1,0.0855,1,514.1009,514.6008,0.0855,,514.6009,514.6011,0.717899306,0.263372396,0,0,0,,0,99,99,318,1,319,MAS,AGR,150,0,turno,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,514.603,515.3666,s,1,0.0835,1,515.3668,515.8664,0.0835,,515.8665,515.8667,0.717899306,0.263372396,0,0,0,,0,100,100,242,1,243,MAS,AGR,150,0,oído,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,515.8684,516.6501,s,1,0.1078,1,516.6503,517.1511,0.1078,,517.1512,517.1514,0.717899306,0.263372396,0,0,0,,0,101,101,192,1,193,FEM,AGR,150,0,cabina,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,517.1534,518.1369,s,1,0.2989,1,518.1371,518.6359,0.2989,,518.6378,518.6418,0.717899306,0.263372396,0,0,0,,0,102,102,336,1,337,MAS,AGR,150,0,plato,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,518.6431,519.7168,l,1,0.4031,1,519.7171,520.218,0.4031,,520.2181,520.2184,0.717899306,0.263372396,0,0,0,,0,103,103,461,1,462,FEM,DIS,150,1,cebra,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,520.2204,521.0522,s,1,0.1531,1,521.0524,521.551,0.1531,,521.5511,521.5513,0.717899306,0.263372396,0,0,0,,0,104,104,83,1,84,FEM,DIS,150,0,broma,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,521.5533,522.6501,s,1,0.4195,1,522.6502,523.1508,0.4195,,523.151,523.1512,0.717899306,0.263372396,0,0,0,,0,105,105,47,1,48,FEM,DIS,150,0,fase,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,523.1531,524.2029,s,1,0.3753,1,524.2031,524.7009,0.3753,,524.7009,524.7011,0.717899306,0.263372396,0,0,0,,0,106,106,82,1,83,FEM,AGR,150,0,línea,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,524.7031,525.8835,s,1,0.4999,1,525.8837,526.385,0.4999,,526.3851,526.3853,0.717899306,0.263372396,0,0,0,,0,107,107,265,1,266,MAS,DIS,150,0,velo,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,526.3877,527.5185,s,1,0.4567,1,527.5187,528.02,0.4567,,528.0218,528.0259,0.717899306,0.263372396,0,0,0,,0,108,108,238,1,239,MAS,AGR,150,0,pozo,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,528.0275,529.1018,s,1,0.4087,1,529.102,529.6007,0.4087,,529.6008,529.6011,0.717899306,0.263372396,0,0,0,,0,109,109,410,1,411,MAS,AGR,150,0,hombro,el,6,,,,,
