counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,instr_done_keyboard.rt,instr_done_keyboard.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,221.7795,222.9783,l,1,0.5171,1,222.9784,223.4783,0.5171,,,,223.4783,223.4786,0.219249132,-0.12890191,0,0,0,,0,5,5,266,1,267,MAS,DIS,150,0,vago,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,223.48,224.5111,l,1,0.36,1,224.5111,225.0113,0.36,,,,225.0115,225.0116,0.219249132,-0.12890191,0,0,0,,0,6,6,66,1,67,FEM,DIS,150,0,bota,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,225.013,226.028,l,1,0.346,1,226.0282,226.5281,0.346,,,,226.5282,226.5284,0.219249132,-0.12890191,0,0,0,,0,7,7,207,1,208,FEM,AGR,150,0,lupa,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,226.5295,227.5781,l,1,0.3666,1,227.5783,228.0781,0.3666,,,,228.0794,228.0803,0.219249132,-0.12890191,0,0,0,,0,8,8,31,1,32,FEM,AGR,150,0,sopa,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,228.0812,229.2448,s,1,0.4862,1,229.2449,229.7449,0.4862,,,,229.745,229.7451,0.219249132,-0.12890191,0,0,0,,0,9,9,533,1,534,MAS,AGR,150,1,cerdo,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,229.7463,230.7779,s,1,0.3544,1,230.778,231.2782,0.3544,,,,231.2783,231.2784,0.219249132,-0.12890191,0,0,0,,0,10,10,536,1,537,MAS,DIS,150,1,tigre,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,231.2794,232.5115,l,1,0.5496,1,232.5116,233.0116,0.5496,,,,233.0116,233.0117,0.219249132,-0.12890191,0,0,0,,0,11,11,340,1,341,MAS,DIS,150,0,cable,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,233.0129,234.1284,s,1,0.4341,1,234.1285,234.6283,0.4341,,,,234.6284,234.6286,0.219249132,-0.12890191,0,0,0,,0,12,12,523,1,524,MAS,AGR,150,1,mono,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,234.6298,235.8449,l,1,0.5339,1,235.845,236.3451,0.5339,,,,236.3465,236.3475,0.219249132,-0.12890191,0,0,0,,0,13,13,194,1,195,FEM,DIS,150,0,novela,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,236.3485,237.5783,s,1,0.5513,1,237.5784,238.0782,0.5513,,,,238.0785,238.0786,0.219249132,-0.12890191,0,0,0,,0,14,14,541,1,542,MAS,AGR,150,1,gecko,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,238.0797,239.2617,s,1,0.5004,1,239.2618,239.7616,0.5004,,,,239.7617,239.7617,0.219249132,-0.12890191,0,0,0,,0,15,15,474,1,475,FEM,DIS,150,1,iguana,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,239.7628,240.8117,l,1,0.3708,1,240.8118,241.3114,0.3708,,,,241.3114,241.3116,0.219249132,-0.12890191,0,0,0,,0,16,16,53,1,54,FEM,AGR,150,0,goma,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,241.3129,242.345,l,1,0.3505,1,242.3452,242.8451,0.3505,,,,242.8452,242.8452,0.219249132,-0.12890191,0,0,0,,0,17,17,220,1,221,MAS,DIS,150,0,frío,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,242.8464,243.9284,s,0,0.4008,0,243.9295,244.4284,0.4008,,,,244.4285,244.4288,0.219249132,-0.12890191,0,0,0,,0,18,18,122,1,123,FEM,DIS,150,0,cueva,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,244.4299,245.728,s,1,0.6171,1,245.7291,246.2279,0.6171,,,,246.2292,246.2301,0.219249132,-0.12890191,0,0,0,,0,19,19,473,1,474,FEM,AGR,150,1,liebre,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,246.2308,247.4275,s,1,0.5157,1,247.4276,247.9284,0.5157,,,,247.9285,247.9286,0.219249132,-0.12890191,0,0,0,,0,20,20,521,1,522,MAS,AGR,150,1,ganso,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,247.9298,249.3119,l,1,0.7123,1,249.312,249.8118,0.7123,,,,249.8118,249.812,0.219249132,-0.12890191,0,0,0,,0,21,21,137,1,138,FEM,AGR,150,0,lucha,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,249.8131,251.0119,l,1,0.5288,1,251.012,251.5118,0.5288,,,,251.5119,251.512,0.219249132,-0.12890191,0,0,0,,0,22,22,398,1,399,MAS,DIS,150,0,espejo,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,251.5131,252.6619,l,1,0.4665,1,252.662,253.1613,0.4665,,,,253.1613,253.1615,0.219249132,-0.12890191,0,0,0,,0,23,23,114,1,115,FEM,DIS,150,0,frase,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,253.1626,254.2953,l,1,0.4545,1,254.2955,254.795,0.4545,,,,254.7951,254.7952,0.219249132,-0.12890191,0,0,0,,0,24,24,149,1,150,FEM,AGR,150,0,comida,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,254.7962,255.929,s,1,0.4635,1,255.9292,256.4286,0.4635,,,,256.4299,256.4307,0.219249132,-0.12890191,0,0,0,,0,25,25,457,1,458,FEM,AGR,150,1,mula,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,256.4315,257.7453,l,1,0.6336,1,257.7455,258.2454,0.6336,,,,258.2455,258.2456,0.219249132,-0.12890191,0,0,0,,0,26,26,65,1,66,FEM,AGR,150,0,cera,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,258.2469,259.3955,l,1,0.4688,1,259.3956,259.8953,0.4688,,,,259.8955,259.8956,0.219249132,-0.12890191,0,0,0,,0,27,27,381,1,382,MAS,AGR,150,0,jardín,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,259.8968,261.0621,l,1,0.483,1,261.0622,261.5613,0.483,,,,261.5614,261.5615,0.219249132,-0.12890191,0,0,0,,0,28,28,50,1,51,FEM,DIS,150,0,jefa,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,261.5626,262.6122,l,1,0.3832,1,262.6123,263.1121,0.3832,,,,263.1122,263.1123,0.219249132,-0.12890191,0,0,0,,0,29,29,342,1,343,MAS,DIS,150,0,rumbo,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,263.1133,264.0454,l,1,0.2509,1,264.0457,264.5456,0.2509,,,,264.5472,264.5484,0.219249132,-0.12890191,0,0,0,,0,30,30,318,1,319,MAS,DIS,150,0,turno,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,264.5492,265.6622,l,1,0.4341,1,265.6623,266.1623,0.4341,,,,266.1624,266.1625,0.219249132,-0.12890191,0,0,0,,0,31,31,23,1,24,FEM,AGR,150,0,isla,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,266.1638,267.1957,l,1,0.3623,1,267.1959,267.6957,0.3623,,,,267.6957,267.6958,0.219249132,-0.12890191,0,0,0,,0,32,32,37,1,38,FEM,AGR,150,0,mina,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,267.6971,268.9454,s,1,0.5775,1,268.9456,269.4455,0.5775,,,,269.4456,269.4457,0.219249132,-0.12890191,0,0,0,,0,33,33,445,1,446,FEM,AGR,150,1,urraca,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,269.4467,270.5289,l,1,0.3999,1,270.529,271.029,0.3999,,,,271.029,271.0291,0.219249132,-0.12890191,0,0,0,,0,34,34,126,1,127,FEM,DIS,150,0,viuda,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,271.0302,272.0789,l,1,0.3671,1,272.079,272.5789,0.3671,,,,272.579,272.5791,0.219249132,-0.12890191,0,0,0,,0,35,35,289,1,290,MAS,AGR,150,0,sueño,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,272.5802,273.5956,l,1,0.3345,1,273.5957,274.0946,0.3345,,,,274.096,274.0969,0.219249132,-0.12890191,0,0,0,,0,36,36,76,1,77,FEM,DIS,150,0,novia,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,274.0978,275.0791,l,1,0.3036,1,275.0792,275.5789,0.3036,,,,275.579,275.5791,0.219249132,-0.12890191,0,0,0,,0,37,37,83,1,84,FEM,AGR,150,0,broma,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,275.5804,276.6447,s,1,0.3837,1,276.6449,277.1455,0.3837,,,,277.1456,277.1456,0.219249132,-0.12890191,0,0,0,,0,38,38,532,1,533,MAS,DIS,150,1,perro,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,277.1468,278.4124,l,1,0.5865,1,278.4125,278.9124,0.5865,,,,278.9124,278.9126,0.219249132,-0.12890191,0,0,0,,0,39,39,158,1,159,FEM,DIS,150,0,salida,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,278.9137,280.029,l,1,0.4398,1,280.0291,280.5291,0.4398,,,,280.5292,280.5293,0.219249132,-0.12890191,0,0,0,,0,40,40,358,1,359,MAS,DIS,150,0,estado,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,280.5305,281.7281,l,1,0.5166,1,281.7283,282.2281,0.5166,,,,282.2295,282.2304,0.219249132,-0.12890191,0,0,0,,0,41,41,392,1,393,MAS,DIS,150,0,barrio,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,282.2311,283.2615,l,1,0.3606,1,283.2617,283.7621,0.3606,,,,283.7622,283.7622,0.219249132,-0.12890191,0,0,0,,0,42,42,211,1,212,MAS,AGR,150,0,país,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,283.7636,285.0459,l,1,0.6,1,285.046,285.5449,0.6,,,,285.545,285.545,0.219249132,-0.12890191,0,0,0,,0,43,43,5,1,6,FEM,AGR,150,0,mamá,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,285.5462,286.6792,l,1,0.4524,1,286.6793,287.1788,0.4524,,,,287.1788,287.1789,0.219249132,-0.12890191,0,0,0,,0,44,44,160,1,161,FEM,DIS,150,0,pareja,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,287.1801,288.4616,l,1,0.6036,1,288.4617,288.9617,0.6036,,,,288.9617,288.9618,0.219249132,-0.12890191,0,0,0,,0,45,45,161,1,162,FEM,AGR,150,0,pierna,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,288.963,290.1959,l,1,0.5781,1,290.196,290.6951,0.5781,,,,290.6951,290.6952,0.219249132,-0.12890191,0,0,0,,0,46,46,402,1,403,MAS,DIS,150,0,helado,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,290.6964,291.895,l,1,0.516,1,291.8952,292.396,0.516,,,,292.3973,292.3981,0.219249132,-0.12890191,0,0,0,,0,47,47,278,1,279,MAS,DIS,150,0,chico,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,292.399,293.4949,l,1,0.4167,1,293.495,293.9956,0.4167,,,,293.9956,293.9958,0.219249132,-0.12890191,0,0,0,,0,48,48,14,1,15,FEM,DIS,150,0,mesa,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,293.9967,295.0617,l,1,0.3953,1,295.0618,295.5628,0.3953,,,,295.5629,295.563,0.219249132,-0.12890191,0,0,0,,0,49,49,382,1,383,MAS,DIS,150,0,pastel,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,295.5641,296.8795,l,1,0.6329,1,296.8795,297.3795,0.6329,,,,297.3796,297.3797,0.219249132,-0.12890191,0,0,0,,0,50,50,131,1,132,FEM,AGR,150,0,selva,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,297.3806,298.4284,l,1,0.3673,1,298.4285,298.9294,0.3673,,,,298.9294,298.9295,0.219249132,-0.12890191,0,0,0,,0,51,51,397,1,398,MAS,AGR,150,0,cheque,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,298.9306,300.1295,s,1,0.5197,1,300.1296,300.6286,0.5197,,,,300.6301,300.631,0.219249132,-0.12890191,0,0,0,,0,52,52,465,1,466,FEM,AGR,150,1,hiena,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,300.6317,301.9795,l,1,0.6709,1,301.9796,302.4794,0.6709,,,,302.4795,302.4798,0.219249132,-0.12890191,0,0,0,,0,53,53,371,1,372,MAS,AGR,150,0,motivo,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,302.4807,303.5795,l,1,0.4195,1,303.5797,304.0794,0.4195,,,,304.0796,304.0798,0.219249132,-0.12890191,0,0,0,,0,54,54,276,1,277,MAS,DIS,150,0,amigo,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,304.0809,305.3786,l,1,0.6166,1,305.3788,305.8796,0.6166,,,,305.8796,305.8797,0.219249132,-0.12890191,0,0,0,,0,55,55,386,1,387,MAS,DIS,150,0,empleo,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,305.8807,307.2296,l,1,0.6803,1,307.2298,307.7297,0.6803,,,,307.7298,307.7299,0.219249132,-0.12890191,0,0,0,,0,56,56,113,1,114,FEM,AGR,150,0,salsa,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,307.7309,309.2296,s,1,0.8184,1,309.2297,309.7297,0.8184,,,,309.7297,309.7298,0.219249132,-0.12890191,0,0,0,,0,57,57,441,1,442,FEM,AGR,150,1,gacela,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,309.7309,311.3131,s,1,0.9013,1,311.3132,311.813,0.9013,,,,311.8142,311.815,0.219249132,-0.12890191,0,0,0,,0,58,58,450,1,451,FEM,DIS,150,1,burra,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,311.8157,313.2131,l,1,0.7166,1,313.2133,313.713,0.7166,,,,313.7131,313.7132,0.219249132,-0.12890191,0,0,0,,0,59,59,183,1,184,FEM,AGR,150,0,alarma,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,313.7143,315.5965,l,1,1.2007,1,315.5967,316.0955,1.2007,,,,316.0956,316.0957,0.219249132,-0.12890191,0,0,0,,0,60,60,326,1,327,MAS,DIS,150,0,carro,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,316.0967,317.2631,s,1,0.499,1,317.2632,317.7622,0.499,,,,317.7622,317.7624,0.219249132,-0.12890191,0,0,0,,0,61,61,455,1,456,FEM,AGR,150,1,rata,la,4,,,,
